"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"mG","",,"male speaker's sibling",,,"",""
"mB","",,"male speaker's brother",,,"",""
"mZ","nyiqi",,"male speaker's sister",,231,"Whitehead_2004","1SG"
"meB","tasipequ",,"male speaker's elder brother",,231,"Whitehead_2004","1SG"
"myB","guequ",,"male speaker's younger brother",,231,"Whitehead_2004","1SG"
"meZ","nanyipa",,"male speaker's elder sister",,231,"Whitehead_2004","1SG"
"myZ","napi",,"male speaker's younger sister",,231,"Whitehead_2004","1SG"
"mP","",,"male speaker's parent",,,"",""
"mF","apiqu",,"male speaker's father",,231,"Whitehead_2004","1SG"
"mM","nipa",,"male speaker's mother",,231,"Whitehead_2004","1SG"
"mC","",,"male speaker's child",,,"",""
"mS","",,"male speaker's son",,,"",""
"mD","",,"male speaker's daughter",,,"",""
"mA","",,"male speaker's ancestor",,,"",""
"mPP","",,"male speaker's grandparent",,,"",""
"mFF","awiqu",,"male speaker's father's father",,231,"Whitehead_2004","1SG"
"mFM","asipa",,"male speaker's father's mother",,231,"Whitehead_2004","1SG"
"mMF","awiqu",,"male speaker's mother's father",,231,"Whitehead_2004","1SG"
"mMM","asipa",,"male speaker's mother's mother",,231,"Whitehead_2004","1SG"
"mCC","",,"male speaker's grandchild",,,"",""
"mSS","awiqu",,"male speaker's son's son",,231,"Whitehead_2004","1SG"
"mSD","asipa",,"male speaker's son's daughter",,231,"Whitehead_2004","1SG"
"mDS","awiqu",,"male speaker's daughter's son",,231,"Whitehead_2004","1SG"
"mDD","asipa",,"male speaker's daughter's daughter",,231,"Whitehead_2004","1SG"
"mFB","apiqu",,"male speaker's father's brother",,231,"Whitehead_2004","1SG"
"mFZ","awipa",,"male speaker's father's sister",,231,"Whitehead_2004","1SG"
"mMB","amiqu",,"male speaker's mother's brother",,231,"Whitehead_2004","1SG"
"mMZ","nipa",,"male speaker's mother's sister",,231,"Whitehead_2004","1SG"
"mFeB","",,"male speaker's father's older brother",,,"",""
"mFyB","",,"male speaker's father's younger brother",,,"",""
"mFeZ","",,"male speaker's father's older sister",,,"",""
"mFyZ","",,"male speaker's father's younger sister",,,"",""
"mMeZ","",,"male speaker's mother's older sister",,,"",""
"mMyZ","",,"male speaker's mother's younger sister",,,"",""
"mMeB","",,"male speaker's mother's older brother",,,"",""
"mMyB","",,"male speaker's mother's younger brother",,,"",""
"mBS","",,"male speaker's brother's son",,,"",""
"mBD","",,"male speaker's brother's daughter",,,"",""
