"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"mG","",,"male speaker's sibling",,,"",""
"mB","",,"male speaker's brother",,,"",""
"mZ","ámánaakoma",,"male speaker's sister",,12,"Marks_1969","adult sister"
"meB","awaaómá",,"male speaker's elder brother",,52,"Marks_1969",""
"myB","ávákoma",,"male speaker's younger brother",,46,"Marks_1969",""
"meZ","anaanowámá",,"male speaker's elder sister",,18,"Marks_1969",""
"myZ","áúnkona",,"male speaker's younger sister",,41,"Marks_1969",""
"mP","",,"male speaker's parent",,,"",""
"mF","avowámá",,"male speaker's father",,49,"Marks_1969",""
"mM","anówama",,"male speaker's mother",,26,"Marks_1969",""
"mC","",,"male speaker's child",,,"",""
"mS","ááninkoma",,"male speaker's son",,4,"Marks_1969",""
"mD","ayáámúnkoma",,"male speaker's daughter",,57,"Marks_1969",""
"mA","aíkwá'nááoma",,"male speaker's ancestor",,3,"Marks_1969",""
"mPP","",,"male speaker's grandparent",,,"",""
"mPPP","aíkwá'nááoma",,"male speaker's great grandparent",,,"",""
"mFF","",,"male speaker's father's father",,5,"Marks_1969",""
"mFM","",,"male speaker's father's mother",,5,"Marks_1969",""
"mMF","anáávúgómá",,"male speaker's mother's father",,19,"Marks_1969",""
"mMM","arááráóma",,"male speaker's mother's mother",,28,"Marks_1969",""
"mCC","",,"male speaker's grandchild",,,"",""
"mSS","",,"male speaker's son's son",,,"",""
"mSD","",,"male speaker's son's daughter",,,"",""
"mDS","",,"male speaker's daughter's son",,,"",""
"mDD","",,"male speaker's daughter's daughter",,,"",""
"mFB","avowámá",,"male speaker's father's brother",,49,"Marks_1969",""
"mFZ","amaamugómá",,"male speaker's father's sister",,11,"Marks_1969","taboo kin"
"mMB","anaaogómá",,"male speaker's mother's brother",,18,"Marks_1969","taboo kin"
"mMZ","anówama",,"male speaker's mother's sister",,26,"Marks_1969",""
"mFeB","",,"male speaker's father's older brother",,,"",""
"mFyB","",,"male speaker's father's younger brother",,,"",""
"mFeZ","",,"male speaker's father's older sister",,,"",""
"mFyZ","",,"male speaker's father's younger sister",,,"",""
"mMeZ","",,"male speaker's mother's older sister",,,"",""
"mMyZ","",,"male speaker's mother's younger sister",,,"",""
"mMeB","",,"male speaker's mother's older brother",,,"",""
"mMyB","",,"male speaker's mother's younger brother",,,"",""
"mBS","",,"male speaker's brother's son",,,"",""
"mBD","",,"male speaker's brother's daughter",,,"",""
"mZS","anáávéigoma",,"male speaker's sister's son",,18,"Marks_1969",""
