"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"mG","",,"male speaker's sibling",,,"",""
"mB","al-",,"male speaker's brother",,69,"Syuntarô_2006","Rising tone; inalienable noun"
"mZ","aupal-",,"male speaker's sister",,101,"Syuntarô_2006","Rising tone; inalienable noun"
"meB","",,"male speaker's elder brother",,,"",""
"myB","",,"male speaker's younger brother",,,"",""
"meZ","",,"male speaker's elder sister",,,"",""
"myZ","",,"male speaker's younger sister",,,"",""
"mP","",,"male speaker's parent",,,"",""
"mF","Ape",,"male speaker's father",,72,"Jacobsen_1992","Address term: Apa"
"mF","ne-",,"male speaker's father",,105,"Syuntarô_2006","Rising tone; inalienable noun; ape is used for first person"
"mM","Mina",,"male speaker's mother",,72,"Jacobsen_1992","Address term: Mna"
"mM","mam",,"male speaker's mother",,44,"Syuntarô_2006","Rising tone"
"mC","",,"male speaker's child",,,"",""
"mS","wa-",,"male speaker's son",,101,"Syuntarô_2006","High tone; inalienable noun"
"mD","apl-",,"male speaker's daughter",,101,"Syuntarô_2006","Falling tone; inalienable noun"
"mA","Koane",,"male speaker's ancestor",,69,"Jacobsen_1992",""
"mA","Awane",,"male speaker's ancestor",,69,"Jacobsen_1992",""
"mPP","",,"male speaker's grandparent",,,"",""
"mFF","Yawe",,"male speaker's father's father",,71,"Jacobsen_1992","Address term: Yawe-Waiee"
"mFF","yau-",,"male speaker's father's father",,101,"Syuntarô_2006","Falling tone; inalienable noun"
"mFM","Ayiee",,"male speaker's father's mother",,71,"Jacobsen_1992","Address term: Yawe-Waiee"
"mFM","ai-",,"male speaker's father's mother",,101,"Syuntarô_2006","Rising tone; inalienable noun"
"mMF","Yawe",,"male speaker's mother's father",,71,"Jacobsen_1992","Address term: Yawe-Waiee"
"mMF","yau-",,"male speaker's mother's father",,101,"Syuntarô_2006","Falling tone; inalienable noun"
"mMM","Ayiee",,"male speaker's mother's mother",,71,"Jacobsen_1992","Address term: Yawe-Waiee"
