"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"mG","","","male speaker's sibling","",,"dickson2015",""
"mB","","","male speaker's brother","",,"dickson2015",""
"mZ","baba"," rabish","","male speaker's sister",,"dickson2015","dickson2015"
"meB","","","male speaker's elder brother","",,"dickson2015",""
"myB","","","male speaker's younger brother","",,"dickson2015",""
"meZ","baba"," rabish","","male speaker's elder sister",,"dickson2015","dickson2015"
"myZ","baba"," rabish","","male speaker's younger sister",,"dickson2015","dickson2015"
"mP","","","male speaker's parent","",,"dickson2015",""
"mF","dedi","","male speaker's father","",,"dickson2015",""
"mM","mami","","male speaker's mother","",,"dickson2015",""
"mC","","","male speaker's child","",,"dickson2015",""
"mS","san","","male speaker's son","",,"dickson2015",""
"mD","dota","","male speaker's daughter","",,"dickson2015",""
"mA","","","male speaker's ancestor","",,"dickson2015",""
"mPP","","","male speaker's grandparent","",,"dickson2015",""
"mFF","amuri","","male speaker's father's father","",,"dickson2015",""
"mFM","abuji","","male speaker's father's mother","",,"dickson2015",""
"mMF","abija","","male speaker's mother's father","",,"dickson2015",""
"mMM","gagu","","male speaker's mother's mother","",,"dickson2015",""
"mCC","","","male speaker's grandchild","",,"dickson2015",""
"mSS","amuri","","male speaker's son's son","",,"dickson2015",""
"mSD","amuri","","male speaker's son's daughter","",,"dickson2015",""
"mDS","abija","","male speaker's daughter's son","",,"dickson2015",""
"mDD","abija","","male speaker's daughter's daughter","",,"dickson2015",""
"mFB","","","male speaker's father's brother","",,"dickson2015",""
"mFZ","","","male speaker's father's sister","",,"dickson2015",""
"mMB","anggurl","","male speaker's mother's brother","",,"dickson2015",""
"mMZ","mami","","male speaker's mother's sister","",,"dickson2015",""
"mFeB","dedi","","male speaker's father's older brother","",,"dickson2015",""
"mFyB","dedi","","male speaker's father's younger brother","",,"dickson2015",""
"mFeZ","anti","","male speaker's father's older sister","",,"dickson2015",""
"mFyZ","anti","","male speaker's father's younger sister","",,"dickson2015",""
"mMeZ","mami","","male speaker's mother's older sister","",,"dickson2015",""
"mMyZ","mami","","male speaker's mother's younger sister","",,"dickson2015",""
"mMeB","anggurl","","male speaker's mother's older brother","",,"dickson2015",""
"mMyB","anggurl","","male speaker's mother's younger brother","",,"dickson2015",""
"mBS","","","male speaker's brother's son","",,"dickson2015",""
"mBD","","","male speaker's brother's daughter","",,"dickson2015",""
"mZS","nefyu","","male speaker's sister's son","",,"dickson2015",""
"mZD","nis","","male speaker's sister's daughter","",,"dickson2015",""
"meBS","san","","male speaker's older brother's son","",,"dickson2015",""
"myBS","san","","male speaker's younger brother's son","",,"dickson2015",""
"meBD","dota","","male speaker's older brother's daughter","",,"dickson2015",""
"myBD","dota","","male speaker's younger brother's daughter","",,"dickson2015",""
"meZS","nefyu","","male speaker's older sister's son","",,"dickson2015",""
"myZS","nis"," gudi","","male speaker's younger sister's son",,"dickson2015","dickson2015"
"meZD","","","male speaker's older sister's daughter","",,"dickson2015",""
"myZD","","","male speaker's younger sister's daughter","",,"dickson2015",""
"mFZD","barnka"," kas","","male speaker's father's sister's daughter",,"dickson2015","dickson2015"
"mFBD","","","male speaker's father's brother's daughter","",,"dickson2015",""
"mMBD","","","male speaker's mother's brother's daughter","",,"dickson2015",""
"mMZD","baba","","male speaker's mother's sister's daughter","",,"dickson2015",""
"mFBS","barnka"," kas","","male speaker's father's brother's son",,"dickson2015","dickson2015"
"mFZS","barnka"," kas","","male speaker's father's sister's son",,"dickson2015","dickson2015"
"mMBS","barnka"," kas","","male speaker's mother's brother's son",,"dickson2015","dickson2015"
