"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"meZS","amar bhagna",,"male speaker's older sister's son",,,"Morgan1871",
"myZS","amar bhagna",,"male speaker's younger sister's son",,,"Morgan1871",
"meZD","amar bhagny",,"male speaker's older sister's daughter",,,"Morgan1871",
"myZD","amar bhagny",,"male speaker's younger sister's daughter",,,"Morgan1871",
"feBS","amar bhaypo",,"female speaker's older brother's son",,,"Morgan1871",
"fyBS","amar bhaypo",,"female speaker's younger brother's son",,,"Morgan1871",
"fFZeD","amar bhugny, pistoto phugny",,"female speaker's father's sister's older daughter",,,"Morgan1871",
"fFZyD","amar bhugny, pistoto phugny",,"female speaker's father's sister's younger daughter",,,"Morgan1871",
"mFZeD","amar bhugny, pistoto phugny",,"male speaker's father's sister's older daughter",,,"Morgan1871",
"mFZyD","amar bhugny, pistoto phugny",,"male speaker's father's sister's younger daughter",,,"Morgan1871",
"fFZeS","amar bhye, pishtoto bhye",,"female speaker's father's sister's older son",,,"Morgan1871",
"fFZyS","amar bhye, pishtoto bhye",,"male speaker's father's sister's younger son",,,"Morgan1871",
"mFZeS","amar bhye, pishtoto bhye",,"male speaker's father's sister's older son",,,"Morgan1871",
"mFZyS","amar bhye, pishtoto bhye",,"male speaker's father's sister's younger son",,,"Morgan1871",
"feBD","amar bhyjhe",,"female speaker's older brother's daughter",,,"Morgan1871",
"fyBD","amar bhyjhe",,"female speaker's younger brother's daughter",,,"Morgan1871",
"meBD","amar bhyjhe",,"male speaker's older brother's daughter",,,"Morgan1871",
"myBD","amar bhyjhe",,"male speaker's younger brother's daughter",,,"Morgan1871",
"meBS","amar bhypo",,"male speaker's older brother's son",,,"Morgan1871",
"myBS","amar bhypo",,"male speaker's younger brother's son",,,"Morgan1871",
"feZD","amar boujhe",,"female speaker's older sister's daughter",,,"Morgan1871",
"fyZD","amar boujhe",,"female speaker's younger sister's daughter",,,"Morgan1871",
"feZS","amar boupo",,"female speaker's older sister's son",,,"Morgan1871",
"fyZS","amar boupo",,"female speaker's younger sister's son",,,"Morgan1871",
"feB","amar burro dádá",,"female speaker's older brother",,,"Morgan1871",
"meB","amar burro dádá",,"male speaker's older brother",,,"Morgan1871",
"feZ","amar burro diddy",,"female speaker's older sister",,,"Morgan1871",
"meZ","amar burro didy",,"male speker's older sister",,,"Morgan1871",
"fyZ","amar chota bhuguy",,"female speaker's younger sister",,,"Morgan1871",
