parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
mFeB,noʼ-ko-mis,,male speaker's father's older brother,,,Morgan1871,
mFyB,noʼ-ko-mis,,male speaker's father's younger brother,,,Morgan1871,
fFeB,noʼ-ko-mis,,female speaker's father's older brother,,,Morgan1871,
fFyB,noʼ-ko-mis,,female speaker's father's younger brother,,,Morgan1871,
mF,nohˑ-täʼ-we,,male speaker's father,,,Morgan1871,
fF,nohˑ-täʼ-we,,female speaker's father,,,Morgan1871,
mFM,nohˑ-komeʼ,,male speaker's father's mother,,,Morgan1871,
mMM,nohˑ-komeʼ,,male speaker's mother's mother,,,Morgan1871,
fFM,nohˑ-komeʼ,,female speaker's father's mother,,,Morgan1871,
fMM,nohˑ-komeʼ,,female speaker's mother's mother,,,Morgan1871,
mSS,no-se-semʼ,,male speaker's son's son,,,Morgan1871,
mDS,no-se-semʼ,,male speaker's daughter's son,,,Morgan1871,
fSS,no-se-semʼ,,female speaker's son's son,,,Morgan1871,
fDS,no-se-semʼ,,female speaker's daughter's son,,,Morgan1871,
mSD,no-se-semʼ,,male speaker's son's daughter,,,Morgan1871,
fSD,no-se-semʼ,,female speaker's son's daughter,,,Morgan1871,
mDD,no-se-semʼ,,male speaker's daughter's daughter,,,Morgan1871,
fDD,no-se-semʼ,,female speaker's daughter's daughter,,,Morgan1871,
mFeZ,nis-sǐʼ-goosʼ,,male speaker's father's older sister,,,Morgan1871,
mFyZ,nis-sǐʼ-goosʼ,,male speaker's father's younger sister,,,Morgan1871,
fFeZ,nis-sǐʼ-goosʼ,,female speaker's father's older sister,,,Morgan1871,
fFyZ,nis-sǐʼ-goosʼ,,female speaker's father's younger sister,,,Morgan1871,
fHM,nis-sǐ-goosʼ,,female speaker's husband's mother,,,Morgan1871,
mWM,nis-si-goosʼ,,male speaker's wife's mother,,,Morgan1871,
meZD,nesse-timʼ,,male speaker's older sister's daughter,,,Morgan1871,
myZD,nesse-che-mishʼ,,male speaker's younger sister's daughter,,,Morgan1871,
fFZeS,neeʼ-che-moos,,female speaker's father's brother's older daughter,,,Morgan1871,
fFZyS,neeʼ-che-moos,,female speaker's father's sister's younger son,,,Morgan1871,
mFZeD,neeʼ-che-moos,,male speaker's father's sister's older daughter,,,Morgan1871,
mFZyD,neeʼ-che-moos,,male speaker's father's sister's younger daughter,,,Morgan1871,
fMBeS,neeʼ-che-moos,,female speaker's mother's brother's older son,,,Morgan1871,
fMByS,neeʼ-che-moos,,female speaker's mother's brother's younger son,,,Morgan1871,
mMBeD,neeʼ-che-moos,,male speaker's mother's brother's older daughter,,,Morgan1871,
mMByD,neeʼ-che-moos,,male speaker's mother's brother's younger daughter,,,Morgan1871,
mFZeS,neesʼ-chäs,,male speaker's father's sister's older son,,,Morgan1871,
mMBeS,neest-chäsʼ,,male speaker's mother's brother's older son,,,Morgan1871,
mMByS,neest-chäsʼ,,male speaker's mother's brother's younger son,,,Morgan1871,
mFZyS,neeseʼ-chäs,,male speaker's father's sister's younger son,,,Morgan1871,
mSW,neese-timʼ,,male speaker's son's wife,,,Morgan1871,
fSW,neese-timʼ,,female speaker's son's wife,,,Morgan1871,
meB,neese-taseʼ,,male speaker's older brother,,,Morgan1871,
feB,neese-taseʼ,,female speaker's older brother,,,Morgan1871,
mFBeS,neese-taseʼ,,male speaker's father's brother's older son,,,Morgan1871,
fFBeS,neese-taseʼ,,female speaker's father's brother's older son,,,Morgan1871,
mMZeS,neese-taseʼ,,male speaker's mother's sister's older son,,,Morgan1871,
fMZeS,neese-taseʼ,,female speaker's mother's sister's older son,,,Morgan1871,
mMeB,nee-sisʼ,,male speaker's mother's older brother,,,Morgan1871,
mMyB,nee-sisʼ,,male speaker's mother's younger brother,,,Morgan1871,
fMeB,nee-sisʼ,,female speaker's mother's older brother,,,Morgan1871,
fMyB,nee-sisʼ,,female speaker's mother's younger brother,,,Morgan1871,
fHF,nee-sisʼ,,female speaker's husband's father,,,Morgan1871,
mWF,nee-sisʼ,,male speaker's wife's father,,,Morgan1871,
mW,ne-wäʼ,,male speaker's wife,,,Morgan1871,
myZ,ne-shemeʼ,,male speaker'S younger sister,,,Morgan1871,
fyZ,ne-shemeʼ,,female speaker's younger sister,,,Morgan1871,
mMZyD,ne-shemeʼ,,male speaker's mother's sister's younger daughter,,,Morgan1871,
fMZyD,ne-shemeʼ,,female speaker's mother's sister's younger daughter,,,Morgan1871,
mFByD,ne-seʼ-mis,,male speaker's father's brother's younger daughter,,,Morgan1871,
fFByD,ne-seʼ-mis,,female speaker's father's brother's younger daughter,,,Morgan1871,
myB,ne-semeʼ,,male speaker's younger brother,,,Morgan1871,
fyB,ne-semeʼ,,female speaker's younger brother,,,Morgan1871,
mFByS,ne-semeʼ,,male speaker's father's brother's older son,,,Morgan1871,
fFByS,ne-semeʼ,,female speaker's father's brother's younger son,,,Morgan1871,
mMZyS,ne-semeʼ,,male speaker's mother's sister's younger son,,,Morgan1871,
fMZyS,ne-semeʼ,,female speaker's mother's sister's younger son,,,Morgan1871,
meZ,ne-misʼ,,male speaker's older sister,,,Morgan1871,
feZ,ne-misʼ,,female speaker's older sister,,,Morgan1871,
mFBeD,ne-misʼ,,male speaker's father's brother's older daughter,,,Morgan1871,
fFBeD,ne-misʼ,,female speaker's father's brother's older daughter,,,Morgan1871,
mMZeD,ne-misʼ,,male speaker's mother's sister's older daughter,,,Morgan1871,
fMZeD,ne-misʼ,,female speaker's mother's sister's older daughter,,,Morgan1871,
fH,nä-pemʼ,,female speaker's husband,,,Morgan1871,
mDH,nä-hakʼ-sim,,male speaker's daughter's husband,,,Morgan1871,
fDH,nä-hakʼ-sim,,female speaker's daughter's husband,,,Morgan1871,
