parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
mM,nʼ-keechʼ,,male speaker's mother,,,,
fM,nʼ-keechʼ,,female speaker's mother,,,,
fH,nus-kee-chäʼ-bem,,female speaker's husband,,,,
mFM,nǔkʼ-mus,,male speaker's father's mother,,,,
mMM,nǔkʼ-mus,,male speaker's mother's mother,,,,
fFM,nǔkʼ-mus,,female speaker's father's mother,,,,
fMM,nǔkʼ-mus,,female speaker's mother's mother,,,,
mMByS,nu'-täʼ-gus,,male speaker's mother's brother's younger son,,,,
fFZeD,nu-tul-nǔʼ,,female speaker's father's sister's older daughter,,,,
mMByD,nu-tä-kw'-susʼ-kw,,male speaker's mother's brother's younger daughter,,,,
mMBeD,nu-tä-kw'-susʼ-ku,,male speaker's mother's brother's older daughter,,,,
mMZeD,nu-tä-kw-sǔsʼ-kw,,male speaker's mother's sister's older daughter,,,,
mMZyD,nu-tä-kw-sǔsʼ-kw,,male speaker's mother's sister's younger daughter,,,,
mFZeD,nu-tä-kw-susʼ-kw,,male speaker's father's sister's older daughter,,,,
mFZyD,nu-tä-kw-susʼ-kw,,male speaker's father's sister's younger daughter,,,,
meZ,nu-muʼ-sees,,male speaker's older sister,,,,
feZ,nu-muʼ-sees,,female speaker's older sister,,,,
mF,nǔ-meʼ-tonks,,male speaker's father,,,,
fF,nǔ-meʼ-tonks,,female speaker's father,,,,
meZS,nu-lǔkʼ-nis,,male speaker's older sister's son,,,,
myZS,nu-lǔkʼ-nis,,male speaker's younger sister's son,,,,
feBS,nu-lǔkʼ-nis,,female speaker's older brother's son,,,,
fyBS,nu-lǔkʼ-nis,,female speaker's younger brother's son,,,,
myB,noo-seeʼ-mees,,male speaker's younger brother,,,,
fyB,noo-seeʼ-mees,,female speaker's younger brother,,,,
myZ,noo-seeʼ-mees,,male speaker'S younger sister,,,,
fyZ,noo-seeʼ-mees,,female speaker's younger sister,,,,
mFeZ,"noo-kum, n'-kee-seesʼ",,male speaker's father's older sister,,,,
mFyZ,"noo-kum, n'-kee-seesʼ",,male speaker's father's younger sister,,,,
fFeZ,"noo-kum, n'-kee-seesʼ",,female speaker's father's older sister,,,,
fFyZ,"noo-kum, n'-kee-seesʼ",,female speaker's father's younger sister,,,,
fMBeS,neet-seeʼ-kes,,female speaker's mother's brother's older son,,,,
mFBeS,neet-see-kesʼ or n'-tul-nǔmʼ,,male speaker's father's brother's older son,,,,
fFBeS,neet-see-kesʼ or n'-tul-nǔmʼ,,female speaker's father's brother's older son,,,,
fMByS,neet-see-kesʼ,,female speaker's mother's brother's younger son,,,,
fMZyS,neet-see-kesʼ,,female speaker's mother's sister's younger son,,,,
fMZeD,nee-tse-kesʼ,,female speaker's mother's sister's older daughter,,,,
fMZyD,nee-tse-kesʼ,,female speaker's mother's sister's younger daughter,,,,
mFeB,nee-chäʼ-look,,male speaker's father's older brother,,,,
mFyB,nee-chäʼ-look,,male speaker's father's younger brother,,,,
fFeB,nee-chäʼ-look,,female speaker's father's older brother,,,,
fFyB,nee-chäʼ-look,,female speaker's father's younger brother,,,,
fMBeD,ne-tse-kes',,female speaker's mother's brother's older daughter,,,,
fMByD,ne-tse-kes',,female speaker's mother's brother's younger daughter,,,,
fFZyD,n'-tul-nǔʼ,,female speaker's father's sister's younger daughter,,,,
fFZeS,n'-tul-nǔmʼ,,female speaker's father's brother's older daughter,,,,
fFZyS,n'-tul-nǔmʼ,,female speaker's father's sister's younger son,,,,
fMZeS,n'-tul-mǔmʼ,,female speaker's mother's sister's older son,,,,
mD,n'-toosʼ,,male speaker's daughter,,,,
fD,n'-toosʼ,,female speaker's daughter,,,,
meBS,n'-too-äʼ-sum,,male speaker's older brother's son,,,,
myBS,n'-too-äʼ-sum,,male speaker's younger brother's son,,,,
feZS,n'-too-äʼ-sum,,female speaker's older sister's son,,,,
fyZS,n'-too-äʼ-sum,,female speaker's younger sister's son,,,,
mDH,n'-tlǔʼ-sǔk,,male speaker's daughter's husband,,,,
fDH,n'-tlǔʼ-sǔk,,female speaker's daughter's husband,,,,
mSW,n'-thus-wäʼ-skom,,male speaker's son's wife,,,,
mMBeS,n'-täʼ-gus,,male speaker's mother's brother's older son,,,,
mW,n'-tay-peeʼ-tem,,male speaker's wife,,,,
mFZeS,n'-tä-gusʼ,,male speaker's father's sister's older son,,,,
mFZyS,n'-tä-gus,,male speaker's father's sister's younger son,,,,
meBD,n'-suʼ-mus,,male speaker's older brother's daughter,,,,
myBD,n'-suʼ-mus,,male speaker's younger brother's daughter,,,,
feBD,n'-suʼ-mus,,female speaker's older brother's daughter,,,,
fyBD,n'-suʼ-mus,,female speaker's younger brother's daughter,,,,
fHM,n'-suʼ-kwus,,female speaker's husband's mother,,,,
meZD,n'-sumʼ,,male speaker's older sister's daughter,,,,
myZD,n'-sumʼ,,male speaker's younger sister's daughter,,,,
feZD,n'-sumʼ,,female speaker's older sister's daughter,,,,
fyZD,n'-sumʼ,,female speaker's younger sister's daughter,,,,
fSW,n'-sumʼ,,female speaker's son's wife,,,,
mMZeS,n'-seeʼ-wes,,male speaker's mother's sister's older son,,,,
mMZyS,n'-seeʼ-wes,,male speaker's mother's sister's younger son,,,,
fFByS,n'-seeʼ-mees or n'-tul-numʼ,,female speaker's father's brother's younger son,,,,
mWM,n'-seeʼ-kwus,,male speaker's wife's mother,,,,
mWF,n'-seeʼ-hǔhs,,male speaker's wife's father,,,,
