parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
mF,noss,,male speaker's father,,,,
fF,noss,,female speaker's father,,,,
mSS,no-she-shǎʼ,,male speaker's son's son,,,,
mDS,no-she-shǎʼ,,male speaker's daughter's son,,,,
fSS,no-she-shǎʼ,,female speaker's son's son,,,,
fDS,no-she-shǎʼ,,female speaker's daughter's son,,,,
mSD,no-she-shǎʼ,,male speaker's son's daughter,,,,
fSD,no-she-shǎʼ,,female speaker's son's daughter,,,,
mDD,no-she-shǎʼ,,male speaker's daughter's daughter,,,,
fDD,no-she-shǎʼ,,female speaker's daughter's daughter,,,,
mMeZ,no-shǎʼ,,male speaker's mother's older sister,,,,
mMyZ,no-shǎʼ,,male speaker's mother's younger sister,,,,
fMeZ,no-shǎʼ,,female speaker's mother's older sister,,,,
fMyZ,no-shǎʼ,,female speaker's mother's younger sister,,,,
mFM,no-ko-misʼ,,male speaker's father's mother,,,,
mMM,no-ko-misʼ,,male speaker's mother's mother,,,,
fFM,no-ko-misʼ,,female speaker's father's mother,,,,
fMM,no-ko-misʼ,,female speaker's mother's mother,,,,
mFeZ,nis-sa-goseʼ,,male speaker's father's older sister,,,,
mFyZ,nis-sa-goseʼ,,male speaker's father's younger sister,,,,
fFeZ,nis-sa-goseʼ,,female speaker's father's older sister,,,,
fFyZ,nis-sa-goseʼ,,female speaker's father's younger sister,,,,
mMeB,ne-zhish-shǎ,,male speaker's mother's older brother,,,,
mMyB,ne-zhish-shǎ,,male speaker's mother's younger brother,,,,
fMeB,ne-zhish-shǎ,,female speaker's mother's older brother,,,,
fMyB,ne-zhish-shǎ,,female speaker's mother's younger brother,,,,
fHF,ne-zha-nisʼ,,female speaker's husband's father,,,,
mWF,ne-zha-nisʼ,,male speaker's wife's father,,,,
mW,ne-wishʼ,,male speaker's wife,,,,
mFZeS,ne-täʼ-wis,,male speaker's father's sister's older son,,,,
mFZyS,ne-täʼ-wis,,male speaker's father's sister's younger son,,,,
mMBeS,ne-täʼ-wis,,male speaker's mother's brother's older son,,,,
mMByS,ne-täʼ-wis,,male speaker's mother's brother's younger son,,,,
mSW,ne-simʼ,,male speaker's son's wife,,,,
fSW,ne-simʼ,,female speaker's son's wife,,,,
fMZyS,ne-sheʼ-mǎ,,female speaker's mother's sister's younger son,,,,
meZD,ne-she-misʼ,,male speaker's older sister's daughter,,,,
myZD,ne-she-misʼ,,male speaker's younger sister's daughter,,,,
mDH,ne-nin̤-gwunʼ,,male speaker's daughter's husband,,,,
fDH,ne-nin̤-gwunʼ,,female speaker's daughter's husband,,,,
meZS,ne-nin-gwi-nisʼ,,male speaker's older sister's son,,,,
myZS,ne-nin-gwi-nisʼ,,male speaker's younger sister's son,,,,
feBS,ne-nin-gwi-nisʼ,,female speaker's older brother's son,,,,
fyBS,ne-nin-gwi-nisʼ,,female speaker's younger brother's son,,,,
fFZeS,ne-neʼ-moo-shǎʼ,,female speaker's father's brother's older daughter,,,,
fFZyS,ne-neʼ-moo-shǎʼ,,female speaker's father's sister's younger son,,,,
mFZeD,ne-ne-moo-shǎʼ,,male speaker's father's sister's older daughter,,,,
mFZyD,ne-ne-moo-shǎʼ,,male speaker's father's sister's younger daughter,,,,
fMBeS,ne-ne-moo-shǎʼ,,female speaker's mother's brother's older son,,,,
mMBeD,ne-ne-moo-shǎʼ,,male speaker's mother's brother's older daughter,,,,
mMByD,ne-ne-moo-shǎʼ,,male speaker's mother's brother's younger daughter,,,,
fMByS,ne-ne-moo-shǎ,,female speaker's mother's brother's younger son,,,,
mFeB,ne-misʼ-sho-mǎ,,male speaker's father's older brother,,,,
mFyB,ne-misʼ-sho-mǎ,,male speaker's father's younger brother,,,,
fFeB,ne-misʼ-sho-mǎ,,female speaker's father's older brother,,,,
fFyB,ne-misʼ-sho-mǎ,,female speaker's father's younger brother,,,,
mMZeS,ne-käʼ-nǎ,,male speaker's mother's sister's older son,,,,
mMZyS,ne-käʼ-nǎ,,male speaker's mother's sister's younger son,,,,
mFByS,ne-kǎʼ-na,,male speaker's father's brother's older son,,,,
mFF,na-ma-sho-misʼ,,male speaker's father's father,,,,
fFF,na-ma-sho-misʼ,,female speaker's father's father,,,,
mMF,na-ma-sho-misʼ,,male speaker's mother's father,,,,
fMF,na-ma-sho-misʼ,,female speaker's mother's father,,,,
fH,nä-bamʼ,,female speaker's husband,,,,
mWM,n'-za-gwä-zisʼ,,male speaker's wife's mother,,,,
fHM,n'-za-gwä-zisʼ,,female speaker's husband's mother,,,,
myB,n'-sheʼ-mǎ,,male speaker's younger brother,,,,
fyB,n'-sheʼ-mǎ,,female speaker's younger brother,,,,
myZ,n'-sheʼ-mǎ,,male speaker'S younger sister,,,,
fyZ,n'-sheʼ-mǎ,,female speaker's younger sister,,,,
fFByS,n'-sheʼ-mǎ,,female speaker's father's brother's younger son,,,,
mMZyD,n'-sheʼ-mǎ,,male speaker's mother's sister's younger daughter,,,,
fMZyD,n'-sheʼ-mǎ,,female speaker's mother's sister's younger daughter,,,,
meB,n'-sǎʼ-yǎ,,male speaker's older brother,,,,
feB,n'-sǎʼ-yǎ,,female speaker's older brother,,,,
mFBeS,n'-sǎʼ-yǎ,,male speaker's father's brother's older son,,,,
fFBeS,n'-sǎʼ-yǎ,,female speaker's father's brother's older son,,,,
fMZeS,n'-sǎʼ-yǎ,,female speaker's mother's sister's older son,,,,
meZ,n'-misʼ-sǎ,,male speaker's older sister,,,,
feZ,n'-misʼ-sǎ,,female speaker's older sister,,,,
fMZeD,n'-misʼ-sǎ,,female speaker's mother's sister's older daughter,,,,
mS,n'-gwisʼ,,male speaker's son,,,,
fS,n'-gwisʼ,,female speaker's son,,,,
feZS,n'-gwisʼ,,female speaker's older sister's son,,,,
fyZS,n'-gwisʼ,,female speaker's younger sister's son,,,,
mM,n'-gusʼ-sheh,,male speaker's mother,,,,
fM,n'-gusʼ-sheh,,female speaker's mother,,,,
meBD,n'-doʼ-tha-mi-kwamʼ,,male speaker's older brother's daughter,,,,
myBD,n'-doʼ-tha-mi-kwamʼ,,male speaker's younger brother's daughter,,,,
feBD,n'-doʼ-tha-mi-kwamʼ,,female speaker's older brother's daughter,,,,
fyBD,n'-doʼ-tha-mi-kwamʼ,,female speaker's younger brother's daughter,,,,
meBS,n'-do-zhimʼ,,male speaker's older brother's son,,,,
myBS,n'-do-zhimʼ,,male speaker's younger brother's son,,,,
mFBeD,n'-dä-wa-mäʼ,,male speaker's father's brother's older daughter,,,,
mMZeD,n'-dä-wa-mäʼ,,male speaker's mother's sister's older daughter,,,,
mFByD,n'-dä-wa-mǎʼ,,male speaker's father's brother's younger daughter,,,,
mD,n'-dä-nissʼ,,male speaker's daughter,,,,
fD,n'-dä-nissʼ,,female speaker's daughter,,,,
feZD,n'-dä-nissʼ,,female speaker's older sister's daughter,,,,
fyZD,n'-dä-nissʼ,,female speaker's younger sister's daughter,,,,
fFBeD,n'-dä-kwamʼ,,female speaker's father's brother's older daughter,,,,
fFZeD,n'-dä-kwamʼ,,female speaker's father's sister's older daughter,,,,
fFZyD,n'-dä-kwamʼ,,female speaker's father's sister's younger daughter,,,,
fMBeD,n'-dä-kwamʼ,,female speaker's mother's brother's older daughter,,,,
fMByD,n'-dä-kwamʼ,,female speaker's mother's brother's younger daughter,,,,
fFByD,n'-da-kwamʼ,,female speaker's father's brother's younger daughter,,,,
