"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"fHF","wa-se-ahʼ-o-thä-leʼ",,"female speaker's husband's father",,,"Morgan1871",
"mWF","wa-se-ahʼ-o-thä-leʼ",,"male speaker's wife's father",,,"Morgan1871",
"fHM","wa-se-ahʼ-o-thä-leʼ",,"female speaker's husband's mother",,,"Morgan1871",
"mWM","wä-se-ahʼ-o-ka-leʼ",,"male speaker's wife's mother",,,"Morgan1871",
"fH","wa-se-ahʼ",,"female speaker's husband",,,"Morgan1871",
"mFBeS","nos-keʼ-mä",,"male speaker's father's brother's older son",,,"Morgan1871",
"fFBeS","nos-keʼ-mä",,"female speaker's father's brother's older son",,,"Morgan1871",
"fFByS","nǒs-ke-mäʼ",,"female speaker's father's brother's younger son",,,"Morgan1871",
"mF","no-thäʼ",,"male speaker's father",,,"Morgan1871",
"fF","no-thäʼ",,"female speaker's father",,,"Morgan1871",
"mM","no-thäʼ",,"male speaker's mother",,,"Morgan1871",
"fM","no-thäʼ",,"female speaker's mother",,,"Morgan1871",
"mFeB","no-thäʼ",,"male speaker's father's older brother",,,"Morgan1871",
"mFyB","no-thäʼ",,"male speaker's father's younger brother",,,"Morgan1871",
"fFeB","no-thäʼ",,"female speaker's father's older brother",,,"Morgan1871",
"fFyB","no-thäʼ",,"female speaker's father's younger brother",,,"Morgan1871",
"mSS","no-stha-thäʼ",,"male speaker's son's son",,,"Morgan1871",
"mDS","no-stha-thäʼ",,"male speaker's daughter's son",,,"Morgan1871",
"fSS","no-stha-thäʼ",,"female speaker's son's son",,,"Morgan1871",
"fDS","no-stha-thäʼ",,"female speaker's daughter's son",,,"Morgan1871",
"mSD","no-stha-thäʼ",,"male speaker's son's daughter",,,"Morgan1871",
"fSD","no-stha-thäʼ",,"female speaker's son's daughter",,,"Morgan1871",
"mDD","no-stha-thäʼ",,"male speaker's daughter's daughter",,,"Morgan1871",
"fDD","no-stha-thäʼ",,"female speaker's daughter's daughter",,,"Morgan1871",
"mFM","no-kome-thäʼ",,"male speaker's father's mother",,,"Morgan1871",
"mMM","no-kome-thäʼ",,"male speaker's mother's mother",,,"Morgan1871",
"fFM","no-kome-thäʼ",,"female speaker's father's mother",,,"Morgan1871",
"fMM","no-kome-thäʼ",,"female speaker's mother's mother",,,"Morgan1871",
"mDH","nin-hä-kä-na-mäʼ",,"male speaker's daughter's husband",,,"Morgan1871",
"fDH","nin-hä-kä-na-mäʼ",,"female speaker's daughter's husband",,,"Morgan1871",
"fSW","nǐ-tha-mǐ-ahʼ",,"female speaker's son's wife",,,"Morgan1871",
"mD","nǐ-tä-na-thäʼ",,"male speaker's daughter",,,"Morgan1871",
"fD","nǐ-tä-na-thäʼ",,"female speaker's daughter",,,"Morgan1871",
"meBD","nǐ-tä-na-thäʼ",,"male speaker's older brother's daughter",,,"Morgan1871",
"myBD","nǐ-tä-na-thäʼ",,"male speaker's younger brother's daughter",,,"Morgan1871",
"feBD","nǐ-tä-na-thäʼ",,"female speaker's older brother's daughter",,,"Morgan1871",
"fyBD","nǐ-tä-na-thäʼ",,"female speaker's younger brother's daughter",,,"Morgan1871",
"feZD","nǐ-tä-na-thäʼ",,"female speaker's older sister's daughter",,,"Morgan1871",
"fyZD","nǐ-tä-na-thäʼ",,"female speaker's younger sister's daughter",,,"Morgan1871",
"fFZeD","nǐ-tä-na-thäʼ",,"female speaker's father's sister's older daughter",,,"Morgan1871",
"fFZyD","nǐ-tä-na-thäʼ",,"female speaker's father's sister's younger daughter",,,"Morgan1871",
"mMBeS","nǐ-sǐ-thäʼ",,"male speaker's mother's brother's older son",,,"Morgan1871",
"fMBeS","nǐ-sǐ-thäʼ",,"female speaker's mother's brother's older son",,,"Morgan1871",
"mMByS","nǐ-sǐ-thäʼ",,"male speaker's mother's brother's younger son",,,"Morgan1871",
"fMByS","nǐ-sǐ-thäʼ",,"female speaker's mother's brother's younger son",,,"Morgan1871",
"mMeB","ni-sǐ-thǎʼ",,"male speaker's mother's older brother",,,"Morgan1871",
"mMyB","ni-sǐ-thǎʼ",,"male speaker's mother's younger brother",,,"Morgan1871",
"fMeB","ni-sǐ-thǎʼ",,"female speaker's mother's older brother",,,"Morgan1871",
"fMyB","ni-sǐ-thǎʼ",,"female speaker's mother's younger brother",,,"Morgan1871",
"meZ","nǐ-mǐ-thäʼ",,"male speaker's older sister",,,"Morgan1871",
"feZ","nǐ-mǐ-thäʼ",,"female speaker's older sister",,,"Morgan1871",
"fMZeD","nǐ-mǐ-thäʼ",,"female speaker's mother's sister's older daughter",,,"Morgan1871",
"mMZeD","nǐ-mǐ-thǎʼ",,"male speaker's mother's sister's older daughter",,,"Morgan1871",
"mFBeD","net-kwaʼ-mä",,"male speaker's father's brother's older daughter",,,"Morgan1871",
"mFByD","net-kwaʼ-mä",,"male speaker's father's brother's younger daughter",,,"Morgan1871",
"mW","ne-wäʼ",,"male speaker's wife",,,"Morgan1871",
"mFZeD","ne-sa-me-thäʼ",,"male speaker's father's sister's older daughter",,,"Morgan1871",
"mFZyD","ne-sa-me-thäʼ",,"male speaker's father's sister's younger daughter",,,"Morgan1871",
"meZD","ne-sa-me-thä",,"male speaker's older sister's daughter",,,"Morgan1871",
"myZD","ne-sa-me-thä",,"male speaker's younger sister's daughter",,,"Morgan1871",
"mS","ne-kwo-thäʼ",,"male speaker's son",,,"Morgan1871",
"fS","ne-kwo-thäʼ",,"female speaker's son",,,"Morgan1871",
"meBS","ne-kwe-thäʼ",,"male speaker's older brother's son",,,"Morgan1871",
"myBS","ne-kwe-thäʼ",,"male speaker's younger brother's son",,,"Morgan1871",
"feZS","ne-kwe-thäʼ",,"female speaker's older sister's son",,,"Morgan1871",
"fyZS","ne-kwe-thäʼ",,"female speaker's younger sister's son",,,"Morgan1871",
"fFZyS","ne-kwe-thäʼ",,"female speaker's father's sister's younger son",,,"Morgan1871",
"fFZeS","ne-kwe-thǎʼ",,"female speaker's father's brother's older daughter",,,"Morgan1871",
"mSW","na-them-mi-lǎ",,"male speaker's son's wife",,,"Morgan1871",
"mFeZ","na-tha-gwe-thäʼ",,"male speaker's father's older sister",,,"Morgan1871",
"mFyZ","na-tha-gwe-thäʼ",,"male speaker's father's younger sister",,,"Morgan1871",
"fFeZ","na-tha-gwe-thäʼ",,"female speaker's father's older sister",,,"Morgan1871",
"fFyZ","na-tha-gwe-thäʼ",,"female speaker's father's younger sister",,,"Morgan1871",
"mFF","na-ma-some-thä",,"male speaker's father's father",,,"Morgan1871",
"fFF","na-ma-some-thä",,"female speaker's father's father",,,"Morgan1871",
"mMF","na-ma-some-thä",,"male speaker's mother's father",,,"Morgan1871",
"fMF","na-ma-some-thä",,"female speaker's mother's father",,,"Morgan1871",
"mFZeS","na-la-gwal-thäʼ",,"male speaker's father's sister's older son",,,"Morgan1871",
"mFZyS","na-la-gwal-thäʼ",,"male speaker's father's sister's younger son",,,"Morgan1871",
"meZS","na-la-gwal-thä",,"male speaker's older sister's son",,,"Morgan1871",
"myZS","na-la-gwal-thä",,"male speaker's younger sister's son",,,"Morgan1871",
"feBS","na-la-gwal-thǎ",,"female speaker's older brother's son",,,"Morgan1871",
"fyBS","na-la-gwal-thǎ",,"female speaker's younger brother's son",,,"Morgan1871",
"mMBeD","na-ke-͡ahʼ",,"male speaker's mother's brother's older daughter",,,"Morgan1871",
"fMBeD","na-ke-͡ahʼ",,"female speaker's mother's brother's older daughter",,,"Morgan1871",
"mMByD","na-ke-͡ahʼ",,"male speaker's mother's brother's younger daughter",,,"Morgan1871",
"fMByD","na-ke-͡ahʼ",,"female speaker's mother's brother's younger daughter",,,"Morgan1871",
"mMeZ","na-ke-͡ahʼ",,"male speaker's mother's older sister",,,"Morgan1871",
"mMyZ","na-ke-͡ahʼ",,"male speaker's mother's younger sister",,,"Morgan1871",
"fMeZ","na-ke-͡ahʼ",,"female speaker's mother's older sister",,,"Morgan1871",
"fMyZ","na-ke-͡ahʼ",,"female speaker's mother's younger sister",,,"Morgan1871",
"myB","n'-the-ma-thäʼ",,"male speaker's younger brother",,,"Morgan1871",
"fyB","n'-the-ma-thäʼ",,"female speaker's younger brother",,,"Morgan1871",
"myZ","n'-the-ma-thäʼ",,"male speaker'S younger sister",,,"Morgan1871",
"fyZ","n'-the-ma-thäʼ",,"female speaker's younger sister",,,"Morgan1871",
"mMZyS","n'-the-ma-thäʼ",,"male speaker's mother's sister's younger son",,,"Morgan1871",
"fMZyS","n'-the-ma-thäʼ",,"female speaker's mother's sister's younger son",,,"Morgan1871",
"mMZyD","n'-the-ma-thäʼ",,"male speaker's mother's sister's younger daughter",,,"Morgan1871",
"fMZyD","n'-the-ma-thäʼ",,"female speaker's mother's sister's younger daughter",,,"Morgan1871",
"meB","n'-tha-thäʼ",,"male speaker's older brother",,,"Morgan1871",
"feB","n'-tha-thäʼ",,"female speaker's older brother",,,"Morgan1871",
"mMZeS","n'-tha-thäʼ",,"male speaker's mother's sister's older son",,,"Morgan1871",
"fMZeS","n'-tha-thäʼ",,"female speaker's mother's sister's older son",,,"Morgan1871",
"fFBeD","n'-cha-ne-uäʼ",,"female speaker's father's brother's older daughter",,,"Morgan1871",
"mFByS","n'-cha-ne-näʼ",,"male speaker's father's brother's older son",,,"Morgan1871",
"fFByD","n'-cha-ne-näʼ",,"female speaker's father's brother's younger daughter",,,"Morgan1871",
