"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"meB","kapatid, kaka, panganai, kuya",,"male ego's older brother",,,,
"myB","kapatid",,"male ego's younger brother",,,,
"feB","kapatid, kaka, panganai, kuya",,"female ego's older brother",,,,
"fyB","kapatid",,"female ego's younger brother",,,,
"meZ","kapatid, kaka, panganai, ati",,"male ego's older sister",,,,
"myZ","kapatid",,"male ego's younger sister",,,,
"feZ","kapatid, kaka, panganai, ati",,"female ego's older sister",,,,
"fyZ","kapatid",,"female ego's younger sister",,,,
"mF","ama",,"male ego's father",,,,
"fF","ama",,"female ego's father",,,,
"mS","anak",,"male ego's son",,,,
"fS","anak",,"female ego's son",,,,
"mD","anak",,"male ego's daughter",,,,
"fD","anak",,"female ego's daughter",,,,
"mSS","apo",,"male ego's son's son",,,,
"mSD","apo",,"male ego's son's daughter",,,,
"mDS","apo",,"male ego's daughter's son",,,,
"mDD","apo",,"male ego's daughter's daughter",,,,
"fSS","apo",,"female ego's son's son",,,,
"fSD","apo",,"female ego's son's daughter",,,,
"fDS","apo",,"female ego's daughter's son",,,,
"fDD","apo",,"female ego's daugher's daughter",,,,
"mFF","nuno",,"male ego's father‘s father",,,,
"mFM","nuno",,"male ego's father's mother",,,,
"mMF","nuno",,"male ego's mother's father",,,,
"mMM","nuno",,"male ego's mother's mother",,,,
"fFF","nuno",,"female ego's father's father",,,,
"fFM","nuno",,"female ego's father's mother",,,,
"fMF","nuno",,"female ego's mother's father",,,,
"fMM","nuno",,"female ego's mother's mother",,,,
"meBS","pam-ank-in",,"male ego's older brother's son",,,,
"myBS","pam-ank-in",,"male ego's younger brother's son",,,,
"meZS","pam-ank-in",,"male ego's older sister's son",,,,
"myZS","pam-ank-in",,"male ego's younger sister's son",,,,
"meBD","pam-ank-in",,"male ego's older brother's daughter",,,,
"myBD","pam-ank-in",,"male ego's younger brother's daughter",,,,
"meZD","pam-ank-in",,"male ego's older sister's daughter",,,,
"myZD","pam-ank-in",,"male ego's younger sister's daughter",,,,
"feBS","pam-ank-in",,"female ego's older brother's son",,,,
"fyBS","pam-ank-in",,"female ego's younger brother's son",,,,
"feZS","pam-ank-in",,"female ego's older sister's son",,,,
"fyZS","pam-ank-in",,"female ego's younger sister's son",,,,
"feBD","pam-ank-in",,"female ego's older brother's daughter",,,,
"fyBD","pam-ank-in",,"female ego's younger brother's daughter",,,,
"feZD","pam-ank-in",,"female ego's older sister's daughter",,,,
"fyZD","pam-ank-in",,"female ego's younger sister's daughter",,,,
"mFeB","ama-in",,"male ego's father's older brother",,,,
"mFyB","ama-in",,"male ego's father's younger brother",,,,
"mFeZ","ali",,"male ego's father's older sister",,,,
"mFyZ","ali",,"male ego's father's younger sister",,,,
"mMeB","ama-in",,"male ego's mother's older brother",,,,
"mMyB","ama-in",,"male ego's mother's younger brother",,,,
"mMeZ","ali",,"male ego's mother's older sister",,,,
"mMyZ","ali",,"male ego's mother's younger sister",,,,
"fFeB","ama-in",,"female ego's father's older brother",,,,
"fFyB","ama-in",,"female ego's father's younger brother",,,,
"fFeZ","ali",,"female ego's father's older sister",,,,
"fFyZ","ali",,"female ego's father's younger sister",,,,
