"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"meB","toboro",,"male ego's older brother",,,,
"myB","aiber",,"male ego's younger brother",,,,
"feB","luto",,"female ego's older brother",,,,
"fyB","luto",,"female ego's younger brother",,,,
"meZ","luto",,"male ego's older sister",,,,
"myZ","luto",,"male ego's younger sister",,,,
"feZ","toboro",,"female ego's older sister",,,,
"fyZ","aiber",,"female ego's younger sister",,,,
"mF","tumla",,"male ego's father",,,,
"mM","kina",,"male ego's mother",,,,
"fF","tumla",,"female ego's father",,,,
"fM","kina",,"female ego's mother",,,,
"mS","ginou, iloumi",,"male ego's son",,,,
"fS","ginou, iloumi",,"female ego's son",,,,
"mD","ginou elim, iloumi",,"male ego's daughter",,,,
"fD","ginou elim, iloumi",,"female ego's daughter",,,,
"mW","asap",,"male ego's wife",,,,
"fH","pagat",,"female ego‘s husband",,,,
"mFBeS","toboro",,"male ego‘s father‘s brother‘s older son",,,,
"mFByS","aiber",,"male ego‘s father‘s brother‘s younger son",,,,
"mMZeS","toboro",,"male ego‘s mother‘s sisters‘s older son",,,,
"mMZyS","aiber",,"male ego‘s mother‘s sisters‘s younger son",,,,
"fFBeD","toboro",,"female ego‘s father‘s brother‘s older daughter",,,,
"fFByD","aiber",,"female ego‘s father‘s brother‘s younger daughter",,,,
"fMZeD","toboro",,"female ego‘s mother‘s sisters‘s older daughter",,,,
"fMZyD","aiber",,"female ego‘s mother‘s sisters‘s younger daughter",,,,
