parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
meB,ca,,male ego's older brother,,,,
myB,adi,,male ego's younger brother,,,,
feB,kaka,,female ego's older brother,,,,
fyB,adi,,female ego's younger brother,,,,
meZ,ca,,male ego's older sister,,,,
myZ,adi,,male ego's younger sister,,,,
feZ,kaka,,female ego's older sister,,,,
fyZ,adi,,female ego's younger sister,,,,
mF,"paq, apok",,male ego's father,,,,
mM,"maq, a.ëq, ët",,male ego's mother,,,,
fF,"paq, apok",,female ego's father,,,,
fM,"maq, a.ëq, ët",,female ego's mother,,,,
mS,nanaq kilaki,,male ego's son,,,,
fS,nanaq kilaki,,female ego's son,,,,
mD,nanaq nibini,,male ego's daughter,,,,
fD,nanaq nibini,,female ego's daughter,,,,
mSS,cucu,,male ego's son's son,,,,
mSD,cucu,,male ego's son's daughter,,,,
mDS,cucu,,male ego's daughter's son,,,,
mDD,cucu,,male ego's daughter's daughter,,,,
fSS,cucu,,female ego's son's son,,,,
fSD,cucu,,female ego's son's daughter,,,,
fDS,cucu,,female ego's daughter's son,,,,
fDD,cucu,,female ego's daugher's daughter,,,,
mFF,cä,,male ego's father‘s father,,,,
mFM,yäq,,male ego's father's mother,,,,
mMF,cä,,male ego's mother's father,,,,
mMM,yäq,,male ego's mother's mother,,,,
fFF,cä,,female ego's father's father,,,,
fFM,yäq,,female ego's father's mother,,,,
fMF,cä,,female ego's mother's father,,,,
fMM,yäq,,female ego's mother's mother,,,,
meBS,kemön,,male ego's older brother's son,,,,
myBS,kemön,,male ego's younger brother's son,,,,
meZS,kemön,,male ego's older sister's son,,,,
myZS,kemön,,male ego's younger sister's son,,,,
meBD,kemön,,male ego's older brother's daughter,,,,
myBD,kemön,,male ego's younger brother's daughter,,,,
meZD,kemön,,male ego's older sister's daughter,,,,
myZD,kemön,,male ego's younger sister's daughter,,,,
feBS,kemön,,female ego's older brother's son,,,,
fyBS,kemön,,female ego's younger brother's son,,,,
feZS,kemön,,female ego's older sister's son,,,,
fyZS,kemön,,female ego's younger sister's son,,,,
feBD,kemön,,female ego's older brother's daughter,,,,
fyBD,kemön,,female ego's younger brother's daughter,,,,
feZD,kemön,,female ego's older sister's daughter,,,,
fyZD,kemön,,female ego's younger sister's daughter,,,,
mFeB,wa,,male ego's father's older brother,,,,
mFyB,ma,,male ego's father's younger brother,,,,
mFeZ,wa,,male ego's father's older sister,,,,
mFyZ,may,,male ego's father's younger sister,,,,
mMeB,wa,,male ego's mother's older brother,,,,
mMyB,ma,,male ego's mother's younger brother,,,,
mMeZ,wa,,male ego's mother's older sister,,,,
mMyZ,may,,male ego's mother's younger sister,,,,
fFeB,wa,,female ego's father's older brother,,,,
fFyB,ma,,female ego's father's younger brother,,,,
fFeZ,wa,,female ego's father's older sister,,,,
fFyZ,may,,female ego's father's younger sister,,,,
fMeB,wa,,female ego's mother's older brother,,,,
fMyB,ma,,female ego's mother's younger brother,,,,
fMeZ,wa,,female ego's mother's older sister,,,,
fMyZ,may,,female ego's mother's younger sister,,,,
mW,bini,,male ego's wife,,,,
fH,laki,,female ego‘s husband,,,,
mDH,menatu,,male ego's daughter's husband,,,,
fDH,menatu,,female ego's daughter's husband,,,,
mSW,menatu,,male ego's son's wife,,,,
fSW,menatu,,female ego's son's wife,,,,
mWF,paq metuha,,male ego's wife's father,,,,
mWM,maq metuha,,male ego's wife's mother,,,,
mWB,ipay,,male ego's wife's brother,,,,
mWZ,ipay,,male ego's wife's sister,,,,
fHF,paq metuha,,female ego's husband's father,,,,
fHM,maq metuha,,female ego's husband's mother,,,,
fHB,ipay,,female ego's husband's brother,,,,
fHZ,ipay,,female ego's husband's sister,,,,
mBW,ipay,,male ego's brother's wife,,,,
fBW,ipay,,female ego's brother's wife,,,,
mZH,ipay,,male ego's sister's husband,,,,
fZH,ipay,,female ego's sister's husband,,,,
