parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
meB,"ayǒng adei, ayǒng",,male ego's older brother,,,,
myB,"ayǒng adei, adei",,male ego's younger brother,,,,
feB,"adǎm adei, ayǒng",,female ego's older brother,,,,
fyB,"dǎm die, adei",,female ego's younger brother,,,,
meZ,ayǒng adei,,male ego's older sister,,,,
myZ,"ayǒng adei, adei",,male ego's younger sister,,,,
feZ,adǎm adei,,female ego's older sister,,,,
fyZ,"dǎm die, adei",,female ego's younger sister,,,,
mF,ama,,male ego's father,,,,
mM,amǐ,,male ego's mother,,,,
fF,ama,,female ego's father,,,,
fM,amǐ,,female ego's mother,,,,
mS,anak,,male ego's son,,,,
fS,anak,,female ego's son,,,,
mD,anak,,male ego's daughter,hbia,,,"princess, daughter of rich family (archaic)"
fD,anak,,female ego's daughter,hbia,,,"princess, daughter of rich family (archaic)"
mSS,čô,,male ego's son's son,,,,
mSD,čô,,male ego's son's daughter,,,,
mDS,čô,,male ego's daughter's son,,,,
mDD,čô,,male ego's daughter's daughter,,,,
fSS,čô,,female ego's son's son,,,,
fSD,čô,,female ego's son's daughter,,,,
fDS,čô,,female ego's daughter's son,,,,
fDD,čô,,female ego's daugher's daughter,,,,
mFF,aê,,male ego's father‘s father,,,,
mFM,"aduôn, yǎ",,male ego's father's mother,,,,
mMF,aê,,male ego's mother's father,,,,
mMM,"aduôn, yǎ",,male ego's mother's mother,,,,
fFF,aê,,female ego's father's father,,,,
fFM,"aduôn, yǎ",,female ego's father's mother,,,,
fMF,aê,,female ego's mother's father,,,,
fMM,"aduôn, yǎ",,female ego's mother's mother,,,,
meBS,anak,,male ego's older brother's son,,,,
myBS,anak,,male ego's younger brother's son,,,,
meZS,amuôn,,male ego's older sister's son,,,,
myZS,amuôn,,male ego's younger sister's son,,,,
meBD,anak,,male ego's older brother's daughter,,,,
myBD,anak,,male ego's younger brother's daughter,,,,
meZD,amuôn,,male ego's older sister's daughter,,,,
myZD,amuôn,,male ego's younger sister's daughter,,,,
feBS,anak,,female ego's older brother's son,,,,
fyBS,anak,,female ego's younger brother's son,,,,
feZS,amuôn,,female ego's older sister's son,,,,
fyZS,amuôn,,female ego's younger sister's son,,,,
feBD,anak,,female ego's older brother's daughter,,,,
fyBD,anak,,female ego's younger brother's daughter,,,,
feZD,amuôn,,female ego's older sister's daughter,,,,
fyZD,amuôn,,female ego's younger sister's daughter,,,,
mFeB,aprǒng êkei,,male ego's father's older brother,,,,
mFyB,mneh,,male ego's father's younger brother,,,,
mMeB,awa êkei,,male ego's mother's older brother,,,,
mMyB,amiêt êkei,,male ego's mother's younger brother,,,,
mMeZ,"aprǒng, aprǒng mniê",,male ego's mother's older sister,,,,
mMyZ,"aneh, neh",,male ego's mother's younger sister,,,,
fFeB,aprǒng êkei,,female ego's father's older brother,,,,
fFyB,mneh,,female ego's father's younger brother,,,,
fMeB,awa êkei,,female ego's mother's older brother,,,,
fMyB,amiêt êkei,,female ego's mother's younger brother,,,,
fMeZ,"aprǒng, aprǒng mniê",,female ego's mother's older sister,,,,
fMyZ,"aneh, neh",,female ego's mother's younger sister,,,,
mW,mo̽,,male ego's wife,,,,
fH,ung,,female ego‘s husband,,,,
mDH,mtâo,,male ego's daughter's husband,,,,
fDH,mtâo,,female ego's daughter's husband,,,,
mSW,"mtâo mniê, mtâo",,male ego's son's wife,,,,
fSW,"mtâo mniê, mtâo",,female ego's son's wife,,,,
mWF,kmha,,male ego's wife's father,,,,
mWM,kmha,,male ego's wife's mother,,,,
fHF,kmha,,female ego's husband's father,,,,
fHM,kmha,,female ego's husband's mother,,,,
mZH,"iê êkei, iê",,male ego's sister's husband,,,,one's younger sister's husband
fZH,"iê êkei, iê",,female ego's sister's husband,,,,one's younger sister's husband
mFBeS,ayǒng,,male ego‘s father‘s brother‘s older son,,,,
mFBeD,amai,,male ego‘s father‘s brother‘s older daughter,,,,
mFZeS,ayǒng,,male ego‘s father‘s sisters‘s older son,,,,
mMBeS,knai,,male ego‘s mother‘s brother‘s older son,,,,
mMByS,knai,,male ego‘s mother‘s brother‘s younger son,,,,
mMZeS,"adei, ayǒng",,male ego‘s mother‘s sisters‘s older son,,,,
mMZyS,adei,,male ego‘s mother‘s sisters‘s younger son,,,,
mMZeD,"adei, amai",,male ego‘s mother‘s sisters‘s older daughter,,,,
mMZyD,adei,,male ego‘s mother‘s sisters‘s younger daughter,,,,
fFBeS,ayǒng,,female ego‘s father‘s brother‘s older son,,,,
fFBeD,amai,,female ego‘s father‘s brother‘s older daughter,,,,
fFZeS,ayǒng,,female ego‘s father‘s sisters‘s older son,,,,
fMBeS,knai,,female ego‘s mother‘s brother‘s older son,,,,
fMByS,knai,,female ego‘s mother‘s brother‘s younger son,,,,
fMZeS,ayǒng,,female ego‘s mother‘s sisters‘s older son,,,,
fMZyS,adei,,female ego‘s mother‘s sisters‘s younger son,,,,
fMZeD,amai,,female ego‘s mother‘s sisters‘s older daughter,,,,
fMZyD,adei,,female ego‘s mother‘s sisters‘s younger daughter,,,,
