"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"meB","lusud sa tian, abang",,"male ego's older brother",,,,
"myB","lusud sa tian, adik",,"male ego's younger brother",,,,
"feB","lusud sa tian, abang",,"female ego's older brother",,,,
"fyB","lusud sa tian, adik",,"female ego's younger brother",,,,
"meZ","lusud sa tian, kakak",,"male ego's older sister",,,,
"myZ","lusud sa tian, adik",,"male ego's younger sister",,,,
"feZ","lusud sa tian, kakak",,"female ego's older sister",,,,
"fyZ","lusud sa tian, adik",,"female ego's younger sister",,,,
"mF","bapa",,"male ego's father",,,,
"mM","ibu, mak",,"male ego's mother",,,,
"fF","bapa",,"female ego's father",,,,
"fM","ibu, mak",,"female ego's mother",,,,
"mS","anak",,"male ego's son",,,,
"fS","anak",,"female ego's son",,,,
"mD","anak",,"male ego's daughter",,,,
"fD","anak",,"female ego's daughter",,,,
"mSS","chuchu",,"male ego's son's son",,,,
"mSD","chuchu",,"male ego's son's daughter",,,,
"mDS","chuchu",,"male ego's daughter's son",,,,
"mDD","chuchu",,"male ego's daughter's daughter",,,,
"fSS","chuchu",,"female ego's son's son",,,,
"fSD","chuchu",,"female ego's son's daughter",,,,
"fDS","chuchu",,"female ego's daughter's son",,,,
"fDD","chuchu",,"female ego's daugher's daughter",,,,
"mFF","nenek, datoh",,"male ego's father‘s father",,,,
"mFM","nenek, datoh",,"male ego's father's mother",,,,
"mMF","nenek, datoh",,"male ego's mother's father",,,,
"mMM","nenek, datoh",,"male ego's mother's mother",,,,
"fFF","nenek, datoh",,"female ego's father's father",,,,
"fFM","nenek, datoh",,"female ego's father's mother",,,,
"fMF","nenek, datoh",,"female ego's mother's father",,,,
"fMM","nenek, datoh",,"female ego's mother's mother",,,,
"meBS","anak sudara",,"male ego's older brother's son",,,,
"myBS","anak sudara",,"male ego's younger brother's son",,,,
"meZS","anak sudara",,"male ego's older sister's son",,,,
"myZS","anak sudara",,"male ego's younger sister's son",,,,
"meBD","anak sudara",,"male ego's older brother's daughter",,,,
"myBD","anak sudara",,"male ego's younger brother's daughter",,,,
"meZD","anak sudara",,"male ego's older sister's daughter",,,,
"myZD","anak sudara",,"male ego's younger sister's daughter",,,,
"feBS","anak sudara",,"female ego's older brother's son",,,,
"fyBS","anak sudara",,"female ego's younger brother's son",,,,
"feZS","anak sudara",,"female ego's older sister's son",,,,
"fyZS","anak sudara",,"female ego's younger sister's son",,,,
"feBD","anak sudara",,"female ego's older brother's daughter",,,,
"fyBD","anak sudara",,"female ego's younger brother's daughter",,,,
"feZD","anak sudara",,"female ego's older sister's daughter",,,,
"fyZD","anak sudara",,"female ego's younger sister's daughter",,,,
"mFeB","bapa sudara, pa'su",,"male ego's father's older brother",,,,
"mFyB","bapa sudara, pa'su",,"male ego's father's younger brother",,,,
"mFeZ","mak muda, mak su",,"male ego's father's older sister",,,,
"mFyZ","mak muda, mak su",,"male ego's father's younger sister",,,,
"mMeB","bapa sudara, pa'su",,"male ego's mother's older brother",,,,
"mMyB","bapa sudara, pa'su",,"male ego's mother's younger brother",,,,
"mMeZ","mak muda, mak su",,"male ego's mother's older sister",,,,
"mMyZ","mak muda, mak su",,"male ego's mother's younger sister",,,,
"fFeB","bapa sudara, pa'su",,"female ego's father's older brother",,,,
"fFyB","bapa sudara, pa'su",,"female ego's father's younger brother",,,,
"fFeZ","mak muda, mak su",,"female ego's father's older sister",,,,
"fFyZ","mak muda, mak su",,"female ego's father's younger sister",,,,
"fMeB","bapa sudara, pa'su",,"female ego's mother's older brother",,,,
"fMyB","bapa sudara, pa'su",,"female ego's mother's younger brother",,,,
"fMeZ","mak muda, mak su",,"female ego's mother's older sister",,,,
"fMyZ","mak muda, mak su",,"female ego's mother's younger sister",,,,
"mDH","menantu",,"male ego's daughter's husband",,,,
"fDH","menantu",,"female ego's daughter's husband",,,,
"mSW","menantu",,"male ego's son's wife",,,,
"fSW","menantu",,"female ego's son's wife",,,,
"mWF","mertua, mentua",,"male ego's wife's father",,,,
"mWM","mertua, mentua",,"male ego's wife's mother",,,,
"mWB","biras",,"male ego's wife's brother",,,,
"fHF","mertua, mentua",,"female ego's husband's father",,,,
"fHM","mertua, mentua",,"female ego's husband's mother",,,,
"mZH","ipar",,"male ego's sister's husband",,,,
"fZH","ipar",,"female ego's sister's husband",,,,
"mFBS","pupu",,"male ego's father's brother's son",,,,
"mFZS","pupu",,"male ego's father's sister's son",,,,
"mMBS","pupu",,"male ego's mother's brother's son",,,,
"mMZS","pupu",,"male ego's mother's sister's son",,,,
"mFBD","pupu",,"male ego's father's brother's daughter",,,,
"mFZD","pupu",,"male ego's father's sister's daughter",,,,
"mMBD","pupu",,"male ego's mother's brother's daughter",,,,
"mMZD","pupu",,"male ego's mother's sister's daughter",,,,
"fFBS","pupu",,"female ego's father's brother's son",,,,
"fFZS","pupu",,"female ego's father's sister's son",,,,
"fMBS","pupu",,"female ego's mother's brother's son",,,,
"fMZS","pupu",,"female ego's mother's sister's son",,,,
"fFBD","pupu",,"female ego's father's brother's daughter",,,,
"fFZD","pupu",,"female ego's father's sister's daughter",,,,
"fMBD","pupu",,"female ego's mother's brother's daughter",,,,
"fMZD","pupu",,"female ego's mother's sister's daughter",,,,
"mFeBS","pupu",,"male ego's father's brother's son",,,,"Inferred; NA"
"mFyBS","pupu",,"male ego's father's brother's son",,,,"Inferred; NA"
"mFeZS","pupu",,"male ego's father's sister's son",,,,"Inferred; NA"
"mFyZS","pupu",,"male ego's father's sister's son",,,,"Inferred; NA"
"mFeBD","pupu",,"male ego's father's brother's daughter",,,,"Inferred; NA"
"mFyBD","pupu",,"male ego's father's brother's daughter",,,,"Inferred; NA"
"mFeZD","pupu",,"male ego's father's sister's daughter",,,,"Inferred; NA"
"mFyZD","pupu",,"male ego's father's sister's daughter",,,,"Inferred; NA"
"mMeBS","pupu",,"male ego's mother's brother's son",,,,"Inferred; NA"
"mMyBS","pupu",,"male ego's mother's brother's son",,,,"Inferred; NA"
"mMeZS","pupu",,"male ego's mother's sister's son",,,,"Inferred; NA"
"mMyZS","pupu",,"male ego's mother's sister's son",,,,"Inferred; NA"
"mMeBD","pupu",,"male ego's mother's brother's daughter",,,,"Inferred; NA"
"mMyBD","pupu",,"male ego's mother's brother's daughter",,,,"Inferred; NA"
"mMeZD","pupu",,"male ego's mother's sister's daughter",,,,"Inferred; NA"
"mMyZD","pupu",,"male ego's mother's sister's daughter",,,,"Inferred; NA"
"mFBeS","pupu",,"male ego's father's brother's son",,,,"Inferred; NA"
"mFByS","pupu",,"male ego's father's brother's son",,,,"Inferred; NA"
"mFZeS","pupu",,"male ego's father's sister's son",,,,"Inferred; NA"
"mFZyS","pupu",,"male ego's father's sister's son",,,,"Inferred; NA"
"mFBeD","pupu",,"male ego's father's brother's daughter",,,,"Inferred; NA"
"mFByD","pupu",,"male ego's father's brother's daughter",,,,"Inferred; NA"
"mFZeD","pupu",,"male ego's father's sister's daughter",,,,"Inferred; NA"
"mFZyD","pupu",,"male ego's father's sister's daughter",,,,"Inferred; NA"
"mMBeS","pupu",,"male ego's mother's brother's son",,,,"Inferred; NA"
"mMByS","pupu",,"male ego's mother's brother's son",,,,"Inferred; NA"
"mMZeS","pupu",,"male ego's mother's sister's son",,,,"Inferred; NA"
"mMZyS","pupu",,"male ego's mother's sister's son",,,,"Inferred; NA"
"mMBeD","pupu",,"male ego's mother's brother's daughter",,,,"Inferred; NA"
"mMByD","pupu",,"male ego's mother's brother's daughter",,,,"Inferred; NA"
"mMZeD","pupu",,"male ego's mother's sister's daughter",,,,"Inferred; NA"
"mMZyD","pupu",,"male ego's mother's sister's daughter",,,,"Inferred; NA"
"fFeBS","pupu",,"female ego's father's brother's son",,,,"Inferred; NA"
"fFyBS","pupu",,"female ego's father's brother's son",,,,"Inferred; NA"
"fFeZS","pupu",,"female ego's father's sister's son",,,,"Inferred; NA"
"fFyZS","pupu",,"female ego's father's sister's son",,,,"Inferred; NA"
"fFeBD","pupu",,"female ego's father's brother's daughter",,,,"Inferred; NA"
"fFyBD","pupu",,"female ego's father's brother's daughter",,,,"Inferred; NA"
"fFeZD","pupu",,"female ego's father's sister's daughter",,,,"Inferred; NA"
"fFyZD","pupu",,"female ego's father's sister's daughter",,,,"Inferred; NA"
"fMeBS","pupu",,"female ego's mother's brother's son",,,,"Inferred; NA"
"fMyBS","pupu",,"female ego's mother's brother's son",,,,"Inferred; NA"
"fMeZS","pupu",,"female ego's mother's sister's son",,,,"Inferred; NA"
"fMyZS","pupu",,"female ego's mother's sister's son",,,,"Inferred; NA"
"fMeBD","pupu",,"female ego's mother's brother's daughter",,,,"Inferred; NA"
"fMyBD","pupu",,"female ego's mother's brother's daughter",,,,"Inferred; NA"
"fMeZD","pupu",,"female ego's mother's sister's daughter",,,,"Inferred; NA"
"fMyZD","pupu",,"female ego's mother's sister's daughter",,,,"Inferred; NA"
"fFBeS","pupu",,"female ego's father's brother's son",,,,"Inferred; NA"
"fFByS","pupu",,"female ego's father's brother's son",,,,"Inferred; NA"
"fFZeS","pupu",,"female ego's father's sister's son",,,,"Inferred; NA"
"fFZyS","pupu",,"female ego's father's sister's son",,,,"Inferred; NA"
"fFBeD","pupu",,"female ego's father's brother's daughter",,,,"Inferred; NA"
"fFByD","pupu",,"female ego's father's brother's daughter",,,,"Inferred; NA"
"fFZeD","pupu",,"female ego's father's sister's daughter",,,,"Inferred; NA"
"fFZyD","pupu",,"female ego's father's sister's daughter",,,,"Inferred; NA"
"fMBeS","pupu",,"female ego's mother's brother's son",,,,"Inferred; NA"
"fMByS","pupu",,"female ego's mother's brother's son",,,,"Inferred; NA"
"fMZeS","pupu",,"female ego's mother's sister's son",,,,"Inferred; NA"
"fMZyS","pupu",,"female ego's mother's sister's son",,,,"Inferred; NA"
"fMBeD","pupu",,"female ego's mother's brother's daughter",,,,"Inferred; NA"
"fMByD","pupu",,"female ego's mother's brother's daughter",,,,"Inferred; NA"
"fMZeD","pupu",,"female ego's mother's sister's daughter",,,,"Inferred; NA"
"fMZyD","pupu",,"female ego's mother's sister's daughter",,,,"Inferred; NA"
