parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
meB,"ciè, pwi ciè",,male speaker's older brother,,,leblic2004a,
myB,"aajii, pwi jii",,male speaker's younger brother,,,leblic2004a,
feB,"ciè, pwi ciè, bèrè",,female speaker's older brother,,,leblic2004a,
fyB,"aajii, pwi jii, bèrè",,female speaker's younger brother,,,leblic2004a,
meZ,"ciè, tôô ciè, näigé",,male speaker's older sister,,,leblic2004a,
myZ,"aajii, tôô jii, näigé",,male speaker's younger sister,,,leblic2004a,
feZ,"ciè, tôô ciè",,female speaker's older sister,,,leblic2004a,
fyZ,"aajii, tôô jii",,female speaker's younger sister,,,leblic2004a,
mF,caa,,male speaker's father,,,leblic2004a,
mM,nyââ,,male speaker's mother,,,leblic2004a,
fF,caa,,female speaker's father,,,leblic2004a,
fM,nyââ,,female speaker's mother,,,leblic2004a,
mS,"näi, pwi näi",,male speaker's son,,,leblic2004a,
fS,"näi, pwi näi",,female speaker's son,,,leblic2004a,
mD,"näi, tôô näi",,male speaker's daughter,,,leblic2004a,
fD,"näi, tôô näi",,female speaker's daughter,,,leblic2004a,
mSS,"èru, pwi èru",,male speaker's son's son,,,leblic2004a,
mSD,"èru, tôô èru",,male speaker's son's daughter,,,leblic2004a,
mDS,"èru, pwi èru",,male speaker's daughter's son,,,leblic2004a,
mDD,"èru, tôô èru",,male speaker's daughter's daughter,,,leblic2004a,
fSS,"èru, pwi èru",,female speaker's son's son,,,leblic2004a,
fSD,"èru, tôô èru",,female speaker's son's daughter,,,leblic2004a,
fDS,"èru, pwi èru",,female speaker's daughter's son,,,leblic2004a,
fDD,"èru, tôô èru",,female speaker's daugher's daughter,,,leblic2004a,
mFF,ao,,male speaker's father‘s father,,,leblic2004a,
mFM,gèè,,male speaker's father's mother,,,leblic2004a,
mMF,ao,,male speaker's mother's father,,,leblic2004a,
mMM,gèè,,male speaker's mother's mother,,,leblic2004a,
fFF,ao,,female speaker's father's father,,,leblic2004a,
fFM,gèè,,female speaker's father's mother,,,leblic2004a,
fMF,ao,,female speaker's mother's father,,,leblic2004a,
fMM,gèè,,female speaker's mother's mother,,,leblic2004a,
meBS,"näi, pwi näi",,male speaker's older brother's son,,,leblic2004a,
myBS,"näi, pwi näi",,male speaker's younger brother's son,,,leblic2004a,
meZS,"nîaa, pwi nîaa",,male speaker's older sister's son,,,leblic2004a,
myZS,"nîaa, pwi nîaa",,male speaker's younger sister's son,,,leblic2004a,
meBD,"näi, tôô näi",,male speaker's older brother's daughter,,,leblic2004a,
myBD,"näi, tôô näi",,male speaker's younger brother's daughter,,,leblic2004a,
meZD,"nîaa, tôô nîaa",,male speaker's older sister's daughter,,,leblic2004a,
myZD,"nîaa, tôô nîaa",,male speaker's younger sister's daughter,,,leblic2004a,
feBS,"nôôra, pwi nôôra",,female speaker's older brother's son,,,leblic2004a,
