"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"mG","",,"male speaker's sibling",,,"",""
"mB","",,"male speaker's brother",,,"",""
"mZ","lóvu",,"male speaker's sister",,100,"Clunn_Kolia_1977","translation is plural, unclear if this is a plural term or not (p. 100)"
"meB","á'a",,"male speaker's elder brother",,78,"Clunn_Kolia_1977",""
"meB","kádi",,"male speaker's elder brother",,93,"Clunn_Kolia_1977",""
"myB","",,"male speaker's younger brother",,,"",""
"meZ","",,"male speaker's elder sister",,,"",""
"myZ","",,"male speaker's younger sister",,,"",""
"mP","",,"male speaker's parent",,,"",""
"mF","káma",,"male speaker's father",,94,"Clunn_Kolia_1977",""
"mM","sína",,"male speaker's mother",,109,"Clunn_Kolia_1977","Address termː sina'é (p. 109)"
"mC","",,"male speaker's child",,,"",""
"mS","",,"male speaker's son",,,"",""
"mD","",,"male speaker's daughter",,,"",""
"mA","",,"male speaker's ancestor",,,"",""
"mPP","",,"male speaker's grandparent",,,"",""
"mFF","kúbu",,"male speaker's father's father",,96,"Clunn_Kolia_1977","Inferred"
"mFM","kúbu",,"male speaker's father's mother",,96,"Clunn_Kolia_1977","Inferred"
"mMF","kúbu",,"male speaker's mother's father",,96,"Clunn_Kolia_1977","Inferred"
"mMM","kúbu",,"male speaker's mother's mother",,96,"Clunn_Kolia_1977","Inferred"
"mCC","",,"male speaker's grandchild",,,"",""
"mSS","kúbu",,"male speaker's son's son",,96,"Clunn_Kolia_1977","Inferred"
"mSD","kúbu",,"male speaker's son's daughter",,96,"Clunn_Kolia_1977","Inferred"
"mDS","kúbu",,"male speaker's daughter's son",,96,"Clunn_Kolia_1977","Inferred"
"mDD","kúbu",,"male speaker's daughter's daughter",,96,"Clunn_Kolia_1977","Inferred"
"mFB","káma",,"male speaker's father's brother",,94,"Clunn_Kolia_1977",""
"mFZ","sina le'ena",,"male speaker's father's sister",,119,"Clunn_Kolia_1977","Address termː sína (p. 109)"
"mMB","ú'a",,"male speaker's mother's brother",,111,"Clunn_Kolia_1977",""
"mMZ","sína",,"male speaker's mother's sister",,109,"Clunn_Kolia_1977","Address termː sina'é (p. 109)"
"mFeB","",,"male speaker's father's older brother",,,"",""
"mFyB","",,"male speaker's father's younger brother",,,"",""
"mFeZ","",,"male speaker's father's older sister",,,"",""
"mFyZ","",,"male speaker's father's younger sister",,,"",""
"mMeZ","",,"male speaker's mother's older sister",,,"",""
"mMyZ","",,"male speaker's mother's younger sister",,,"",""
