"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"meB","suled",,"male ego's older brother",,,,
"myB","suled",,"male ego's younger brother",,,,
"feB","me'emahan",,"female ego's older brother",,,,
"fyB","me'emahan",,"female ego's younger brother",,,,
"meZ","etevey",,"male ego's older sister",,,,
"myZ","etevey",,"male ego's younger sister",,,,
"feZ","suled",,"female ego's older sister",,,,
"fyZ","suled",,"female ego's younger sister",,,,
"mF","amey",,"male ego's father",,,,
"mM","iney",,"male ego's mother",,,,
"fF","amey",,"female ego's father",,,,
"fM","iney",,"female ego's mother",,,,
"mS","anak",,"male ego's son",,,,
"fS","anak",,"female ego's son",,,,
"mD","anak",,"male ego's daughter",,,,
"fD","anak",,"female ego's daughter",,,,
"mSS","apu'",,"male ego's son's son",,,,
"mSD","apu'",,"male ego's son's daughter",,,,
"mDS","apu'",,"male ego's daughter's son",,,,
"mDD","apu'",,"male ego's daughter's daughter",,,,
"fSS","apu'",,"female ego's son's son",,,,
"fSD","apu'",,"female ego's son's daughter",,,,
"fDS","apu'",,"female ego's daughter's son",,,,
"fDD","apu'",,"female ego's daugher's daughter",,,,
"mFF","apu'",,"male ego's father‘s father",,,,
"mFM","apu'",,"male ego's father's mother",,,,
"mMF","apu'",,"male ego's mother's father",,,,
"mMM","apu'",,"male ego's mother's mother",,,,
"fFF","apu'",,"female ego's father's father",,,,
"fFM","apu'",,"female ego's father's mother",,,,
"fMF","apu'",,"female ego's mother's father",,,,
"fMM","apu'",,"female ego's mother's mother",,,,
"meBS","enaken",,"male ego's older brother's son",,,,
"myBS","enaken",,"male ego's younger brother's son",,,,
"meZS","enaken",,"male ego's older sister's son",,,,
"myZS","enaken",,"male ego's younger sister's son",,,,
"meBD","enaken",,"male ego's older brother's daughter",,,,
"myBD","enaken",,"male ego's younger brother's daughter",,,,
"meZD","enaken",,"male ego's older sister's daughter",,,,
"myZD","enaken",,"male ego's younger sister's daughter",,,,
"feBS","enaken",,"female ego's older brother's son",,,,
"fyBS","enaken",,"female ego's younger brother's son",,,,
"feZS","enaken",,"female ego's older sister's son",,,,
"fyZS","enaken",,"female ego's younger sister's son",,,,
"feBD","enaken",,"female ego's older brother's daughter",,,,
"fyBD","enaken",,"female ego's younger brother's daughter",,,,
"feZD","enaken",,"female ego's older sister's daughter",,,,
"fyZD","enaken",,"female ego's younger sister's daughter",,,,
"mFeB","anggam",,"male ego's father's older brother",,,,
"mFyB","anggam",,"male ego's father's younger brother",,,,
"mFeZ","aya'",,"male ego's father's older sister",,,,
"mFyZ","aya'",,"male ego's father's younger sister",,,,
"mMeB","anggam",,"male ego's mother's older brother",,,,
