"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"mG","",,"male speaker's sibling",,,"",""
"mB","",,"male speaker's brother",,,"",""
"mZ","mariloa",,"male speaker's sister",,209,"Brown_1986",""
"meB","",,"male speaker's elder brother",,,"",""
"myB","akoreheari",,"male speaker's younger brother",,209,"Brown_1986",""
"meZ","",,"male speaker's elder sister",,,"",""
"myZ","",,"male speaker's younger sister",,,"",""
"mP","",,"male speaker's parent",,,"",""
"mF","oa",,"male speaker's father",,209,"Brown_1986",""
"mM","lou",,"male speaker's mother",,209,"Brown_1986",""
"mC","",,"male speaker's child",,,"",""
"mS","akore",,"male speaker's son",,210,"Brown_1986",""
"mD","mari",,"male speaker's daughter",,210,"Brown_1986",""
"mA","vilari",,"male speaker's ancestor",,209,"Brown_1986",""
"mPP","",,"male speaker's grandparent",,,"",""
"mFF","vilari",,"male speaker's father's father",,107,"Brown_1986","Inferred"
"mFM","",,"male speaker's father's mother",,,"",""
"mMF","vilari",,"male speaker's mother's father",,107,"Brown_1986","Inferred"
"mMM","",,"male speaker's mother's mother",,,"",""
"mCC","",,"male speaker's grandchild",,,"",""
"mSS","meavore",,"male speaker's son's son",,209,"Brown_1986","Inferred"
"mSD","meavore",,"male speaker's son's daughter",,209,"Brown_1986","Inferred"
"mDS","meavore",,"male speaker's daughter's son",,209,"Brown_1986","Inferred"
"mDD","meavore",,"male speaker's daughter's daughter",,209,"Brown_1986","Inferred"
"mSS","meamari",,"male speaker's son's son",,209,"Brown_1986","Inferred"
"mSD","meamari",,"male speaker's son's daughter",,209,"Brown_1986","Inferred"
"mDS","meamari",,"male speaker's daughter's son",,209,"Brown_1986","Inferred"
"mDD","meamari",,"male speaker's daughter's daughter",,209,"Brown_1986","Inferred"
"mFB","",,"male speaker's father's brother",,,"",""
"mFZ","lou-hela",,"male speaker's father's sister",,74,"Brown_1986",""
"mMB","aukau",,"male speaker's mother's brother",,210,"Brown_1986",""
"mMZ","lou-hela",,"male speaker's mother's sister",,74,"Brown_1986",""
"mFeB","oa",,"male speaker's father's older brother",,90,"Brown_1986",""
"mFyB","oa-hela",,"male speaker's father's younger brother",,209,"Brown_1986",""
"mFeZ","",,"male speaker's father's older sister",,,"",""
"mFyZ","",,"male speaker's father's younger sister",,,"",""
"mMeZ","",,"male speaker's mother's older sister",,,"",""
"mMyZ","",,"male speaker's mother's younger sister",,,"",""
"mMeB","",,"male speaker's mother's older brother",,,"",""
"mMyB","",,"male speaker's mother's younger brother",,,"",""
