"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"mG","",,"male speaker's sibling",,,"",""
"mB","ɔpáŋ",,"male speaker's brother",,181,"Smits_2017","vocative 'paŋ pɪ̂n; paŋkɪ̂n'"
"mZ","ɔpáŋ",,"male speaker's sister",,181,"Smits_2017","vocative 'paŋ pɪ̂n; paŋkɪ̂n'"
"meB","",,"male speaker's elder brother",,,"",""
"myB","",,"male speaker's younger brother",,,"",""
"meZ","",,"male speaker's elder sister",,,"",""
"myZ","",,"male speaker's younger sister",,,"",""
"mP","",,"male speaker's parent",,,"",""
"mF","ɔŋappâ",,"male speaker's father",,180,"Smits_2017","1sg; vocative 'ŋappâ'"
"mF","ɔpáppa",,"male speaker's father",,180,"Smits_2017","1sg informal; vocative 'páppa'"
"mF","ɔt̪t̪ɛ́",,"male speaker's father",,180,"Smits_2017","2sg"
"mF","ɔt̪t̪ân",,"male speaker's father",,180,"Smits_2017","3sg; vocative 't̪an pɔ-X' (father of X)"
"mM","ɔŋáɪa",,"male speaker's mother",,180,"Smits_2017","1sg; ŋáɪa"
"mM","ɔcáca",,"male speaker's mother",,180,"Smits_2017","1sg informal; vocative 'ɪáɪa'"
"mM","ɔnnɛ́",,"male speaker's mother",,180,"Smits_2017","2sg"
"mM","ɔnnân",,"male speaker's mother",,180,"Smits_2017","3sg; vocative 'nan pɔ-X' (mother of X)"
"mC","",,"male speaker's child",,,"",""
"mS","ɔpɛɪ́",,"male speaker's son",,181,"Smits_2017","vocative 'pɛɪ pɪ̂n'"
"mD","ɔpɛɪ́",,"male speaker's daughter",,181,"Smits_2017","vocative 'pɛɪ pɪ̂n'"
"mA","ɔpəkɪ́",,"male speaker's ancestor",,181,"Smits_2017","vocative 'pəkɪ pɪ̂n'; also decendant"
"mPP","",,"male speaker's grandparent",,,"",""
"mFF","ápɔpô",,"male speaker's father's father",,181,"Smits_2017","vocative 'apɔpɔ́ pɪn'"
"mFM","ápɔpô",,"male speaker's father's mother",,181,"Smits_2017","vocative 'apɔpɔ́ pɪn'"
"mMF","ápɔpô",,"male speaker's mother's father",,181,"Smits_2017","vocative 'apɔpɔ́ pɪn'"
"mMM","ápɔpô",,"male speaker's mother's mother",,181,"Smits_2017","vocative 'apɔpɔ́ pɪn'"
"mCC","",,"male speaker's grandchild",,,"",""
"mSS","ápɔpô",,"male speaker's son's son",,181,"Smits_2017","vocative 'apɔpɔ́ pɪn'"
"mSD","ápɔpô",,"male speaker's son's daughter",,181,"Smits_2017","vocative 'apɔpɔ́ pɪn'"
"mDS","ápɔpô",,"male speaker's daughter's son",,181,"Smits_2017","vocative 'apɔpɔ́ pɪn'"
"mDD","ápɔpô",,"male speaker's daughter's daughter",,181,"Smits_2017","vocative 'apɔpɔ́ pɪn'"
"mFB","ɔŋappâ",,"male speaker's father's brother",,180,"Smits_2017","1sg; vocative 'ŋappâ'"
"mFB","ɔpáppa",,"male speaker's father's brother",,180,"Smits_2017","1sg informal; vocative 'páppa'"
"mFB","ɔt̪t̪ɛ́",,"male speaker's father's brother",,180,"Smits_2017","2sg"
"mFB","ɔt̪t̪ân",,"male speaker's father's brother",,180,"Smits_2017","3sg; vocative 't̪an pɔ-X' (father of X)"
"mFZ","ɔŋáɪa",,"male speaker's father's sister",,180,"Smits_2017","1sg; ŋáɪa"
"mFZ","ɔcáca",,"male speaker's father's sister",,180,"Smits_2017","1sg informal; vocative 'ɪáɪa'"
"mFZ","ɔnnɛ́",,"male speaker's father's sister",,180,"Smits_2017","2sg"
"mFZ","ɔnnân",,"male speaker's father's sister",,180,"Smits_2017","3sg; vocative 'nan pɔ-X' (mother of X)"
"mMB","ɔrɛ́ɪn",,"male speaker's mother's brother",,181,"Smits_2017","1sg"
"mMB","ɔrɛ́aŋ",,"male speaker's mother's brother",,181,"Smits_2017","2sg"
"mMB","orɛ̂n",,"male speaker's mother's brother",,181,"Smits_2017","3sg; vocative 'orɛ́n pɔ-X'"
"mMB","ɔrɛ́ʊŋ",,"male speaker's mother's brother",,181,"Smits_2017","3sg; vocative 'ɔrɛ́ʊŋ pɔ-X'"
"mMB","ɔrɔ̂ŋ",,"male speaker's mother's brother",,181,"Smits_2017","3sg; vocative 'ɔrɔ́ŋ pɔ-X'"
"mMZ","ɔŋáɪa",,"male speaker's mother's sister",,180,"Smits_2017","1sg; ŋáɪa"
"mMZ","ɔcáca",,"male speaker's mother's sister",,180,"Smits_2017","1sg informal; vocative 'ɪáɪa'"
"mMZ","ɔnnɛ́",,"male speaker's mother's sister",,180,"Smits_2017","2sg"
"mMZ","ɔnnân",,"male speaker's mother's sister",,180,"Smits_2017","3sg; vocative 'nan pɔ-X' (mother of X)"
"mFeB","",,"male speaker's father's older brother",,,"",""
"mFyB","",,"male speaker's father's younger brother",,,"",""
"mFeZ","",,"male speaker's father's older sister",,,"",""
"mFyZ","",,"male speaker's father's younger sister",,,"",""
"mMeZ","",,"male speaker's mother's older sister",,,"",""
"mMyZ","",,"male speaker's mother's younger sister",,,"",""
"mMeB","",,"male speaker's mother's older brother",,,"",""
"mMyB","",,"male speaker's mother's younger brother",,,"",""
"mBS","",,"male speaker's brother's son",,,"",""
"mBD","",,"male speaker's brother's daughter",,181,"Smits_2017","1sg"
"mZS","ɔrɛ́ɪn",,"male speaker's sister's son",,181,"Smits_2017","1sg"
"mZD","ɔrɛ́ɪn",,"male speaker's sister's daughter",,181,"Smits_2017","2sg"
"mZS","ɔrɛ́aŋ",,"male speaker's sister's son",,181,"Smits_2017","2sg"
"mZD","ɔrɛ́aŋ",,"male speaker's sister's daughter",,181,"Smits_2017","3sg; vocative 'orɛ́n pɔ-X'"
"mZS","orɛ̂n",,"male speaker's sister's son",,181,"Smits_2017","3sg; vocative 'orɛ́n pɔ-X'"
"mZD","orɛ̂n",,"male speaker's sister's daughter",,181,"Smits_2017","3sg; vocative 'ɔrɛ́ʊŋ pɔ-X'"
"mZS","ɔrɛ́ʊŋ",,"male speaker's sister's son",,181,"Smits_2017","3sg; vocative 'ɔrɛ́ʊŋ pɔ-X'"
"mZD","ɔrɛ́ʊŋ",,"male speaker's sister's daughter",,181,"Smits_2017","3sg; vocative 'ɔrɔ́ŋ pɔ-X'"
"mZS","ɔrɔ̂ŋ",,"male speaker's sister's son",,181,"Smits_2017","3sg; vocative 'ɔrɔ́ŋ pɔ-X'"
"mZD","ɔrɔ̂ŋ",,"male speaker's sister's daughter",,,"",""
"meBS","",,"male speaker's older brother's son",,,"",""
"myBS","",,"male speaker's younger brother's son",,,"",""
"meBD","",,"male speaker's older brother's daughter",,,"",""
"myBD","",,"male speaker's younger brother's daughter",,,"",""
"meZS","",,"male speaker's older sister's son",,,"",""
"myZS","",,"male speaker's younger sister's son",,,"",""
"meZD","",,"male speaker's older sister's daughter",,,"",""
"myZD","",,"male speaker's younger sister's daughter",,,"",""
"mFZD","ɔpáŋ",,"male speaker's father's sister's daughter",,181,"Smits_2017","vocative 'paŋ pɪ̂n; paŋkɪ̂n'"
"mFBD","ɔpáŋ",,"male speaker's father's brother's daughter",,181,"Smits_2017","vocative 'paŋ pɪ̂n; paŋkɪ̂n'"
"mMBD","ɔpáŋ",,"male speaker's mother's brother's daughter",,181,"Smits_2017","vocative 'paŋ pɪ̂n; paŋkɪ̂n'"
"mMZD","ɔpáŋ",,"male speaker's mother's sister's daughter",,181,"Smits_2017","vocative 'paŋ pɪ̂n; paŋkɪ̂n'"
"mFBS","ɔpáŋ",,"male speaker's father's brother's son",,181,"Smits_2017","vocative 'paŋ pɪ̂n; paŋkɪ̂n'"
"mFZS","ɔpáŋ",,"male speaker's father's sister's son",,181,"Smits_2017","vocative 'paŋ pɪ̂n; paŋkɪ̂n'"
"mMBS","ɔpáŋ",,"male speaker's mother's brother's son",,181,"Smits_2017","vocative 'paŋ pɪ̂n; paŋkɪ̂n'"
"mMZS","ɔpáŋ",,"male speaker's mother's sister's son",,181,"Smits_2017","vocative 'paŋ pɪ̂n; paŋkɪ̂n'"
"mFeBS","",,"male speaker's father's older brother's son",,,"",""
"mFyBS","",,"male speaker's father's younger brother's son",,,"",""
"mFeZS","",,"male speaker's father's older sister's son",,,"",""
"mFyZS","",,"male speaker's father's younger sister's son",,,"",""
"mFeBD","",,"male speaker's father's older brother's daughter",,,"",""
