parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
mWF,unc-naʼ-hose,,male speaker's wife's father,,,,
mWM,unc-naʼ-hose,,male speaker's wife's mother,,,,
mDH,unc-naʼ-hose,,male speaker's daughter's husband,,,,
fDH,unc-naʼ-hose,,female speaker's daughter's husband,,,,
meZ,uh-jeʼ-ah,,male speaker's older sister,,,,
feZ,uh-jeʼ-ah,,female speaker's older sister,,,,
mFBeD,uh-jeʼ-ah,,male speaker's father's brother's older daughter,,,,
fFBeD,uh-jeʼ-ah,,female speaker's father's brother's older daughter,,,,
mMZeD,uh-jeʼ-ah,,male speaker's mother's sister's older daughter,,,,
fMZeD,uh-jeʼ-ah,,female speaker's mother's sister's older daughter,,,,
fHM,on̤-gaʼ-sä-ah,,female speaker's husband's mother,,,,
mFM,ocʼ-sote,,male speaker's father's mother,,,,
mMM,ocʼ-sote,,male speaker's mother's mother,,,,
fFM,ocʼ-sote,,female speaker's father's mother,,,,
fMM,ocʼ-sote,,female speaker's mother's mother,,,,
mMeB,kuh-noʼ-seh,,male speaker's mother's older brother,,,,
mMyB,kuh-noʼ-seh,,male speaker's mother's younger brother,,,,
fMeB,kuh-noʼ-seh,,female speaker's mother's older brother,,,,
fMyB,kuh-noʼ-seh,,female speaker's mother's younger brother,,,,
meB,kuh-jeʼ-ah,,male speaker's older brother,,,,
feB,kuh-jeʼ-ah,,female speaker's older brother,,,,
mFBeS,kuh-jeʼ-ah,,male speaker's father's brother's older son,,,,
fFBeS,kuh-jeʼ-ah,,female speaker's father's brother's older son,,,,
mMZeS,kuh-jeʼ-ah,,male speaker's mother's sister's older son,,,,
fMZeS,kuh-jeʼ-ah,,female speaker's mother's sister's older son,,,,
mM,knoʼ-hä,,male speaker's mother,,,,
fM,knoʼ-hä,,female speaker's mother,,,,
mFeZ,knoʼ-hä,,male speaker's father's older sister,,,,
mFyZ,knoʼ-hä,,male speaker's father's younger sister,,,,
