"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"mM","ushʼ-kǐ",,"male speaker's mother",,,"Morgan1871",
"fM","ushʼ-kǐ",,"female speaker's mother",,,"Morgan1871",
"mFZeD","ushʼ-kǐ",,"male speaker's father's sister's older daughter",,,"Morgan1871",
"mFZyD","ushʼ-kǐ",,"male speaker's father's sister's younger daughter",,,"Morgan1871",
"fFZeD","ushʼ-kǐ",,"female speaker's father's sister's older daughter",,,"Morgan1871",
"fFZyD","ushʼ-kǐ",,"female speaker's father's sister's younger daughter",,,"Morgan1871",
"mMeZ","ushʼ-kǐ",,"male speaker's mother's older sister",,,"Morgan1871",
"mMyZ","ushʼ-kǐ",,"male speaker's mother's younger sister",,,"Morgan1871",
"fMeZ","ushʼ-kǐ",,"female speaker's mother's older sister",,,"Morgan1871",
"fMyZ","ushʼ-kǐ",,"female speaker's mother's younger sister",,,"Morgan1871",
"mFM","up-pokʼ-nǐ",,"male speaker's father's mother",,,"Morgan1871",
"mMM","up-pokʼ-nǐ",,"male speaker's mother's mother",,,"Morgan1871",
"fFM","up-pokʼ-nǐ",,"female speaker's father's mother",,,"Morgan1871",
"fMM","up-pokʼ-nǐ",,"female speaker's mother's mother",,,"Morgan1871",
"fFeZ","up-pokʼ-ni",,"female speaker's father's older sister",,,"Morgan1871",
"fFyZ","up-pokʼ-ni",,"female speaker's father's younger sister",,,"Morgan1871",
"fHM","up-pokʼ-ne",,"female speaker's husband's mother",,,"Morgan1871",
"mMeB","um-uʼ-shǐ",,"male speaker's mother's older brother",,,"Morgan1871",
"mMyB","um-uʼ-shǐ",,"male speaker's mother's younger brother",,,"Morgan1871",
"fMeB","um-uʼ-shǐ",,"female speaker's mother's older brother",,,"Morgan1871",
"fMyB","um-uʼ-shǐ",,"female speaker's mother's younger brother",,,"Morgan1871",
"mFF","um-uʼ-fo",,"male speaker's father's father",,,"Morgan1871",
"fFF","um-uʼ-fo",,"female speaker's father's father",,,"Morgan1871",
"mMF","um-uʼ-fo",,"male speaker's mother's father",,,"Morgan1871",
"fMF","um-uʼ-fo",,"female speaker's mother's father",,,"Morgan1871",
