parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
mG,,,male speaker's sibling,,,,
mB,tcho,,male speaker's brother,,,godelier_transformations_1998-2,tcho translates as same sex sibling/cousin. 
mZ,yas,,male speaker's sister,,,godelier_transformations_1998-2,
meB,,,male speaker's elder brother,,,,
myB,,,male speaker's younger brother,,,,
meZ,,,male speaker's elder sister,,,,
myZ,,,male speaker's younger sister,,,,
mP,,,male speaker's parent,,,,
mF,u,,male speaker's father,,,godelier_transformations_1998-2,
mM,mi,,male speaker's mother,,,godelier_transformations_1998-2,
mC,,,male speaker's child,,,,
mS,i,,male speaker's son,,,godelier_transformations_1998-2,
mD,ei,,male speaker's daughter,,,godelier_transformations_1998-2,
mA,,,male speaker's ancestor,,,,
mPP,pi,,male speaker's grandparent,,,godelier_transformations_1998-2,
mFF,pi,,male speaker's father's father,,,godelier_transformations_1998-2,
mFM,pi,,male speaker's father's mother,,,godelier_transformations_1998-2,
mMF,pi,,male speaker's mother's father,,,godelier_transformations_1998-2,
mMM,pi,,male speaker's mother's mother,,,godelier_transformations_1998-2,
mCC,mis,,male speaker's grandchild,,,godelier_transformations_1998-2,
mSS,mis,,male speaker's son's son,,,godelier_transformations_1998-2,
mSD,mis,,male speaker's son's daughter,,,godelier_transformations_1998-2,
mDS,mis,,male speaker's daughter's son,,,godelier_transformations_1998-2,
mDD,mis,,male speaker's daughter's daughter,,,godelier_transformations_1998-2,
mFB,u,,male speaker's father's brother,,,godelier_transformations_1998-2,
mFZ,ntso,,male speaker's father's sister,,,godelier_transformations_1998-2,
mMB,ngo,,male speaker's mother's brother,,,godelier_transformations_1998-2,
mMZ,mi,,male speaker's mother's sister,,,godelier_transformations_1998-2,
mFeB,,,male speaker's father's older brother,,,,
mFyB,,,male speaker's father's younger brother,,,,
mFeZ,,,male speaker's father's older sister,,,,
mFyZ,,,male speaker's father's younger sister,,,,
mMeZ,,,male speaker's mother's older sister,,,,
mMyZ,,,male speaker's mother's younger sister,,,,
mMeB,,,male speaker's mother's older brother,,,,
mMyB,,,male speaker's mother's younger brother,,,,
mBS,i,,male speaker's brother's son,,,godelier_transformations_1998-2,
mBD,ei,,male speaker's brother's daughter,,,godelier_transformations_1998-3,
mZS,saghun,,male speaker's sister's son,,,godelier_transformations_1998-4,
mZD,saghun,,male speaker's sister's daughter,,,godelier_transformations_1998-5,
meBS,,,male speaker's older brother's son,,,,
myBS,,,male speaker's younger brother's son,,,,
meBD,,,male speaker's older brother's daughter,,,,
myBD,,,male speaker's younger brother's daughter,,,,
meZS,,,male speaker's older sister's son,,,,
myZS,,,male speaker's younger sister's son,,,,
meZD,,,male speaker's older sister's daughter,,,,
myZD,,,male speaker's younger sister's daughter,,,,
mFZD,yas,,male speaker's father's sister's daughter,,,,godelier_transformations_1998-2
mFBD,yas,,male speaker's father's brother's daughter,,,,godelier_transformations_1998-2
mMBD,yas,,male speaker's mother's brother's daughter,,,,godelier_transformations_1998-2
mMZD,yas,,male speaker's mother's sister's daughter,,,,godelier_transformations_1998-2
mFBS,tcho,,male speaker's father's brother's son,,,,godelier_transformations_1998-2
mFZS,tcho,,male speaker's father's sister's son,,,,godelier_transformations_1998-2
mMBS,tcho,,male speaker's mother's brother's son,,,,godelier_transformations_1998-2
mMZS,tcho,,male speaker's mother's sister's son,,,,godelier_transformations_1998-2
mFeBS,,,male speaker's father's older brother's son,,,,
mFyBS,,,male speaker's father's younger brother's son,,,,
mFeZS,,,male speaker's father's older sister's son,,,,
mFyZS,,,male speaker's father's younger sister's son,,,,
mFeBD,,,male speaker's father's older brother's daughter,,,,
mFyBD,,,male speaker's father's younger brother's daughter,,,,
mFeZD,,,male speaker's father's older sister's daughter,,,,
mFyZD,,,male speaker's father's younger sister's daughter,,,,
mMeBS,,,male speaker's mother's older brother's son,,,,
mMyBS,,,male speaker's mother's younger brother's son,,,,
mMeZS,,,male speaker's mother's older sister's son,,,,
mMyZS,,,male speaker's mother's younger sister's son,,,,
mMeBD,,,male speaker's mother's older brother's daughter,,,,
mMyBD,,,male speaker's mother's younger brother's daughter,,,,
mMeZD,,,male speaker's mother's older sister's daughter,,,,
mMyZD,,,male speaker's mother's younger sister's daughter,,,,
mFBeS,,,male speaker's father's brother's older son,,,,
mFByS,,,male speaker's father's brother's younger son,,,,
mFZeS,,,male speaker's father's sister's older son,,,,
mFZyS,,,male speaker's father's sister's younger son,,,,
mFBeD,,,male speaker's father's brother's older daughter,,,,
mFByD,,,male speaker's father's brother's younger daughter,,,,
mFZeD,,,male speaker's father's sister's older daughter,,,,
mFZyD,,,male speaker's father's sister's younger daughter,,,,
mMBeS,,,male speaker's mother's brother's older son,,,,
mMByS,,,male speaker's mother's brother's younger son,,,,
mMZeS,,,male speaker's mother's sister's older son,,,,
mMZyS,,,male speaker's mother's sister's younger son,,,,
mMBeD,,,male speaker's mother's brother's older daughter,,,,
mMByD,,,male speaker's mother's brother's younger daughter,,,,
mMZeD,,,male speaker's mother's sister's older daughter,,,,
mMZyD,,,male speaker's mother's sister's younger daughter,,,,
mE,,,male speaker's spouse,,,,
mH,,,male speaker's husband,,,,
mW,yus,,male speaker's wife,,,godelier_transformations_1998-2,
mHF,,,male speaker's husband's father,,,,
mHM,,,male speaker's husband's mother,,,,
mWF,skir,,male speaker's wife's father,,,godelier_transformations_1998-2,
mWM,skus,,male speaker's wife's mother,,,godelier_transformations_1998-2,
mBW,yas,,male speaker's brother's wife,,,godelier_transformations_1998-2,
mZH,riik,,male speaker's sister's husband,,,godelier_transformations_1998-2,
mWB,riik,,male speaker's wife's brother,,,godelier_transformations_1998-2,
mWZ,yas,,male speaker's wife's sister,,,godelier_transformations_1998-2,
mHB,,,male speaker's husband's brother,,,,
mHZ,,,male speaker's husband's sister,,,,
mco-W,,,male speaker's co-wife,,,,
mco-H,,,male speaker's co-husband,,,,
mFW(notM),mi,,male speaker's father's wife (not mother),,,godelier_transformations_1998-2,
mMH(notF),u,,male speaker's mother's husband (not father),,,godelier_transformations_1998-2,
mSW,khakin,,male speaker's son's wife,,,godelier_transformations_1998-2,
mSWM,silgus,,male speaker's son's wife's mother,,,godelier_transformations_1998-2,
mSWF,sildir,,male speaker's son's wife's father,,,godelier_transformations_1998-2,
mDH,rar,,male speaker's daughter's husband,,,godelier_transformations_1998-2,
mDHM,silgus,,male speaker's daughter's husband's mother,,,godelier_transformations_1998-2,
mDHF,sildir,,male speaker's daughter's husband's father,,,godelier_transformations_1998-2,
