"parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"mG","",,"male speaker's sibling",,,"",""
"mB","nyamun",,"male speaker's brother",,278,"Silverman_1993",""
"mZ","nyanggae",,"male speaker's sister",,278,"Silverman_1993",""
"meB","nyamun",,"male speaker's elder brother",,278,"Silverman_1993",""
"myB","tshuambo",,"male speaker's younger brother",,278,"Silverman_1993",""
"meZ","",,"male speaker's elder sister",,,"",""
"myZ","",,"male speaker's younger sister",,,"",""
"mP","",,"male speaker's parent",,,"",""
"mF","nyait",,"male speaker's father",,278,"Silverman_1993",""
"mM","nyame",,"male speaker's mother",,278,"Silverman_1993",""
"mC","",,"male speaker's child",,,"",""
"mS","nyait",,"male speaker's son",,278,"Silverman_1993",""
"mS","nian",,"male speaker's son",,278,"Silverman_1993",""
"mD","nian",,"male speaker's daughter",,278,"Silverman_1993",""
"mA","",,"male speaker's ancestor",,,"",""
"mPP","",,"male speaker's grandparent",,,"",""
"mFF","nggwail",,"male speaker's father's father",,278,"Silverman_1993",""
"mFF","nyamun",,"male speaker's father's father",,278,"Silverman_1993",""
"mFM","iai",,"male speaker's father's mother",,278,"Silverman_1993",""
"mFM","tagwa",,"male speaker's father's mother",,278,"Silverman_1993",""
"mMF","mbuambu",,"male speaker's mother's father",,278,"Silverman_1993",""
"mMM","mbuambu",,"male speaker's mother's mother",,278,"Silverman_1993",""
"mCC","",,"male speaker's grandchild",,,"",""
"mSS","nggwail",,"male speaker's son's son",,278,"Silverman_1993",""
"mSS","tshuambo",,"male speaker's son's son",,278,"Silverman_1993",""
"mSD","nggwail",,"male speaker's son's daughter",,278,"Silverman_1993",""
"mSD","nyanggae",,"male speaker's son's daughter",,278,"Silverman_1993",""
"mDS","na",,"male speaker's daughter's son",,278,"Silverman_1993",""
"mDD","na",,"male speaker's daughter's daughter",,278,"Silverman_1993",""
"mDD","kaishe-lagwa",,"male speaker's daughter's daughter",,278,"Silverman_1993",""
"mFB","nyait",,"male speaker's father's brother",,278,"Silverman_1993",""
"mFZ","iau",,"male speaker's father's sister",,278,"Silverman_1993",""
"mMB","wau",,"male speaker's mother's brother",,278,"Silverman_1993",""
"mMZ","nyame",,"male speaker's mother's sister",,278,"Silverman_1993",""
"mFeB","mbuambu",,"male speaker's father's older brother",,278,"Silverman_1993",""
"mFeB","assi",,"male speaker's father's older brother",,279,"Silverman_1993","sometimes also mFF and meB"
"mFyB","",,"male speaker's father's younger brother",,,"",""
"mFeZ","",,"male speaker's father's older sister",,,"",""
"mFyZ","",,"male speaker's father's younger sister",,,"",""
"mMeZ","",,"male speaker's mother's older sister",,,"",""
"mMyZ","",,"male speaker's mother's younger sister",,,"",""
"mMeB","",,"male speaker's mother's older brother",,,"",""
"mMyB","",,"male speaker's mother's younger brother",,,"",""
"mBS","",,"male speaker's brother's son",,,"",""
"mBD","",,"male speaker's brother's daughter",,,"",""
"mZS","",,"male speaker's sister's son",,,"",""
"mZD","",,"male speaker's sister's daughter",,,"",""
"meBS","",,"male speaker's older brother's son",,,"",""
"myBS","",,"male speaker's younger brother's son",,,"",""
"meBD","",,"male speaker's older brother's daughter",,,"",""
"myBD","",,"male speaker's younger brother's daughter",,,"",""
"meZS","",,"male speaker's older sister's son",,,"",""
"myZS","",,"male speaker's younger sister's son",,,"",""
"meZD","",,"male speaker's older sister's daughter",,,"",""
"myZD","",,"male speaker's younger sister's daughter",,,"",""
"mFZD","kaishe-lagwa",,"male speaker's father's sister's daughter",,278,"Silverman_1993",""
"mFBD","nyanggae",,"male speaker's father's brother's daughter",,278,"Silverman_1993",""
"mMBD","nyame",,"male speaker's mother's brother's daughter",,278,"Silverman_1993",""
"mMZD","",,"male speaker's mother's sister's daughter",,,"",""
"mFBS","nyamun",,"male speaker's father's brother's son",,278,"Silverman_1993",""
"mFZS","kaishe-ndu",,"male speaker's father's sister's son",,278,"Silverman_1993",""
"mMBS","mbuambu",,"male speaker's mother's brother's son",,278,"Silverman_1993",""
"mMZS","",,"male speaker's mother's sister's son",,,"",""
"mFeBS","",,"male speaker's father's older brother's son",,,"",""
"mFyBS","",,"male speaker's father's younger brother's son",,,"",""
"mFeZS","",,"male speaker's father's older sister's son",,,"",""
"mFyZS","",,"male speaker's father's younger sister's son",,,"",""
"mFeBD","",,"male speaker's father's older brother's daughter",,,"",""
"mFyBD","",,"male speaker's father's younger brother's daughter",,,"",""
"mFeZD","",,"male speaker's father's older sister's daughter",,,"",""
"mFyZD","",,"male speaker's father's younger sister's daughter",,,"",""
"mMeBS","",,"male speaker's mother's older brother's son",,,"",""
"mMyBS","",,"male speaker's mother's younger brother's son",,,"",""
"mMeZS","",,"male speaker's mother's older sister's son",,,"",""
"mMyZS","",,"male speaker's mother's younger sister's son",,,"",""
"mMeBD","",,"male speaker's mother's older brother's daughter",,,"",""
"mMyBD","",,"male speaker's mother's younger brother's daughter",,,"",""
"mMeZD","",,"male speaker's mother's older sister's daughter",,,"",""
"mMyZD","",,"male speaker's mother's younger sister's daughter",,,"",""
"mFBeS","",,"male speaker's father's brother's older son",,,"",""
"mFByS","",,"male speaker's father's brother's younger son",,,"",""
"mFZeS","",,"male speaker's father's sister's older son",,,"",""
"mFZyS","",,"male speaker's father's sister's younger son",,,"",""
"mFBeD","",,"male speaker's father's brother's older daughter",,,"",""
"mFByD","",,"male speaker's father's brother's younger daughter",,,"",""
"mFZeD","",,"male speaker's father's sister's older daughter",,,"",""
"mFZyD","",,"male speaker's father's sister's younger daughter",,,"",""
"mMBeS","",,"male speaker's mother's brother's older son",,,"",""
"mMByS","",,"male speaker's mother's brother's younger son",,,"",""
"mMZeS","",,"male speaker's mother's sister's older son",,,"",""
"mMZyS","",,"male speaker's mother's sister's younger son",,,"",""
"mMBeD","",,"male speaker's mother's brother's older daughter",,,"",""
"mMByD","",,"male speaker's mother's brother's younger daughter",,,"",""
"mMZeD","",,"male speaker's mother's sister's older daughter",,,"",""
"mMZyD","",,"male speaker's mother's sister's younger daughter",,,"",""
"mE","",,"male speaker's spouse",,,"",""
"mH","",,"male speaker's husband",,,"",""
"mW","tagwa",,"male speaker's wife",,278,"Silverman_1993",""
"mHF","",,"male speaker's husband's father",,,"",""
"mHM","",,"male speaker's husband's mother",,,"",""
"mWF","naisagut",,"male speaker's wife's father",,278,"Silverman_1993",""
"mWM","naisagut",,"male speaker's wife's mother",,278,"Silverman_1993",""
"mBW","kanjay",,"male speaker's brother's wife",,279,"Silverman_1993",""
"mZH","lando",,"male speaker's sister's husband",,278,"Silverman_1993",""
"mWB","tawontu",,"male speaker's wife's brother",,278,"Silverman_1993",""
