parameter,word,ipa,description,alternative,source_raw,source_bibtex,comment
mDH,un-hu-tisʼ-se,,male speaker's daughter's husband,,,,
fDH,un-hu-tisʼ-se,,female speaker's daughter's husband,,,,
mSW,un-hu-tisʼ-se,,male speaker's son's wife,,,,
fSW,un-hu-tisʼ-se,,female speaker's son's wife,,,,
mWM,un-hok-tǔlʼ-wä,,male speaker's wife's mother,,,,
meZS,un-ho-pǔeʼ-wä,,male speaker's older sister's son,,,,
myZS,un-ho-pǔeʼ-wä,,male speaker's younger sister's son,,,,
meZD,un-häkʼ-pu-te,,male speaker's older sister's daughter,,,,
myZD,un-häkʼ-pu-te,,male speaker's younger sister's daughter,,,,
mSS,um-os-sǔsʼ-wä,,male speaker's son's son,,,,
mDS,um-os-sǔsʼ-wä,,male speaker's daughter's son,,,,
fSS,um-os-sǔsʼ-wä,,female speaker's son's son,,,,
fDS,um-os-sǔsʼ-wä,,female speaker's daughter's son,,,,
mSD,um-os-sǔsʼ-wä,,male speaker's son's daughter,,,,
fSD,um-os-sǔsʼ-wä,,female speaker's son's daughter,,,,
mDD,um-os-sǔsʼ-wä,,male speaker's daughter's daughter,,,,
fDD,um-os-sǔsʼ-wä,,female speaker's daughter's daughter,,,,
fMBeS,um-os-sǔsʼ-wä,,female speaker's mother's brother's older son,,,,
fMByS,um-os-sǔsʼ-wä,,female speaker's mother's brother's younger son,,,,
fMBeD,um-os-sǔsʼ-wä,,female speaker's mother's brother's older daughter,,,,
fMByD,um-os-sǔsʼ-wä,,female speaker's mother's brother's younger daughter,,,,
feBS,um-os-sǔs-wä,,female speaker's older brother's son,,,,
fyBS,um-os-sǔs-wä,,female speaker's younger brother's son,,,,
fHF,um-mäʼ-he,,female speaker's husband's father,,,,
mWF,um-mäʼ-he,,male speaker's wife's father,,,,
mFByS,um-it-te-chäˑkeʼ-to,,male speaker's father's brother's older son,,,,
fHM,um-hok-tǔlʼ-wä,,female speaker's husband's mother,,,,
mM,chutchʼ-ke,,male speaker's mother,,,,
fM,chutchʼ-ke,,female speaker's mother,,,,
mS,chup-pǔʼ-che,,male speaker's son,,,,
meBS,chup-pǔʼ-che,,male speaker's older brother's son,,,,
myBS,chup-pǔʼ-che,,male speaker's younger brother's son,,,,
mMBeS,chup-pǔʼ-che,,male speaker's mother's brother's older son,,,,
mMByS,chup-pǔʼ-che,,male speaker's mother's brother's younger son,,,,
mFeB,chulʼ-kǔ-cheʼ,,male speaker's father's older brother,,,,
mFyB,chulʼ-kǔ-cheʼ,,male speaker's father's younger brother,,,,
fFeB,chulʼ-kǔ-cheʼ,,female speaker's father's older brother,,,,
fFyB,chulʼ-kǔ-cheʼ,,female speaker's father's younger brother,,,,
mFZeS,chuhlʼ-kǔ-cheʼ,,male speaker's father's sister's older son,,,,
fFZeS,chuhlʼ-kǔ-cheʼ,,female speaker's father's brother's older daughter,,,,
mFZyS,chuhlʼ-kǔ-cheʼ,,male speaker's father's sister's younger son,,,,
fFZyS,chuhlʼ-kǔ-cheʼ,,female speaker's father's sister's younger son,,,,
mF,chuhlʼ-ke,,male speaker's father,,,,
fF,chuhlʼ-ke,,female speaker's father,,,,
mMeZ,chuch-kǔʼ-ce,,male speaker's mother's older sister,,,,
mMyZ,chuch-kǔʼ-ce,,male speaker's mother's younger sister,,,,
fMeZ,chuch-kǔʼ-ce,,female speaker's mother's older sister,,,,
fMyZ,chuch-kǔʼ-ce,,female speaker's mother's younger sister,,,,
fS,chuch-husʼ-wä,,female speaker's son,,,,
fD,chuch-husʼ-wä,,female speaker's daughter,,,,
mD,chuch-husʼ-te,,male speaker's daughter,,,,
mMBeD,chuch-husʼ-te,,male speaker's mother's brother's older daughter,,,,
mMByD,chuch-husʼ-te,,male speaker's mother's brother's younger daughter,,,,
feZS,chuch-ho-sǔ-che,,female speaker's older sister's son,,,,
fyZS,chuch-ho-sǔ-che,,female speaker's younger sister's son,,,,
meZ,chu-wunʼ-wä,,male speaker's older sister,,,,
myZ,chu-wunʼ-wä,,male speaker'S younger sister,,,,
mFBeD,chu-wunʼ-wä,,male speaker's father's brother's older daughter,,,,
mFByD,chu-wunʼ-wä,,male speaker's father's brother's younger daughter,,,,
mMZeD,chu-wunʼ-wä,,male speaker's mother's sister's older daughter,,,,
mMZyD,chu-wunʼ-wä,,male speaker's mother's sister's younger daughter,,,,
mFeZ,chu-pǔʼ-se,,male speaker's father's older sister,,,,
mFyZ,chu-pǔʼ-se,,male speaker's father's younger sister,,,,
fFeZ,chu-pǔʼ-se,,female speaker's father's older sister,,,,
fFyZ,chu-pǔʼ-se,,female speaker's father's younger sister,,,,
mFZeD,chu-pǔʼ-se,,male speaker's father's sister's older daughter,,,,
mFZyD,chu-pǔʼ-se,,male speaker's father's sister's younger daughter,,,,
fFZeD,chu-pǔʼ-se,,female speaker's father's sister's older daughter,,,,
fFZyD,chu-pǔʼ-se,,female speaker's father's sister's younger daughter,,,,
mMeB,chu-päʼ-wä,,male speaker's mother's older brother,,,,
mMyB,chu-päʼ-wä,,male speaker's mother's younger brother,,,,
fMeB,chu-päʼ-wä,,female speaker's mother's older brother,,,,
fMyB,chu-päʼ-wä,,female speaker's mother's younger brother,,,,
feZ,chu-hläʼ-hä,,female speaker's older sister,,,,
fFBeD,chu-hläʼ-hä,,female speaker's father's brother's older daughter,,,,
mMZeS,chu-hläʼ-hä,,male speaker's mother's sister's older son,,,,
fMZeD,chu-hläʼ-hä,,female speaker's mother's sister's older daughter,,,,
meB,chu-hlä-hä,,male speaker's older brother,,,,
mW,chu-hiʼ-wä,,male speaker's wife,,,,
fH,chu-heʼ,,female speaker's husband,,,,
myB,chu-chǔʼ-se,,male speaker's younger brother,,,,
fyZ,chu-chǔʼ-se,,female speaker's younger sister,,,,
fFByD,chu-chǔʼ-se,,female speaker's father's brother's younger daughter,,,,
mMZyS,chu-chǔʼ-se,,male speaker's mother's sister's younger son,,,,
fMZyD,chu-chǔʼ-se,,female speaker's mother's sister's younger daughter,,,,
feZD,chu-chusʼ-wä,,female speaker's older sister's daughter,,,,
fyZD,chu-chusʼ-wä,,female speaker's younger sister's daughter,,,,
meBD,chu-chusʼ-te,,male speaker's older brother's daughter,,,,
myBD,chu-chusʼ-te,,male speaker's younger brother's daughter,,,,
feBD,chu-chusʼ-te,,female speaker's older brother's daughter,,,,
fyBD,chu-chusʼ-te,,female speaker's younger brother's daughter,,,,
fMZeS,chu-chilʼ-wä,,female speaker's mother's sister's older son,,,,
fyB,chu-chihlʼ-wä,,female speaker's younger brother,,,,
mFBeS,chu-chihlʼ-wä,,male speaker's father's brother's older son,,,,
fFBeS,chu-chihlʼ-wä,,female speaker's father's brother's older son,,,,
fFByS,chu-chihlʼ-wä,,female speaker's father's brother's younger son,,,,
fMZyS,chu-chihlʼ-wä,,female speaker's mother's sister's younger son,,,,
feB,chu-chihlʼ-wa,,female speaker's older brother,,,,
mFM,cha-pǔʼ-se,,male speaker's father's mother,,,,
mMM,cha-pǔʼ-se,,male speaker's mother's mother,,,,
fFM,cha-pǔʼ-se,,female speaker's father's mother,,,,
fMM,cha-pǔʼ-se,,female speaker's mother's mother,,,,
mFF,cha-pǔ-chäʼ,,male speaker's father's father,,,,
fFF,cha-pǔ-chäʼ,,female speaker's father's father,,,,
mMF,cha-pǔ-chäʼ,,male speaker's mother's father,,,,
fMF,cha-pǔ-chäʼ,,female speaker's mother's father,,,,
